metabolite,shap_mean_abs,shap_rank,log2fc,effect_size,p_value,abs_log2fc,fc_rank,p_adjusted,neg_log10_p,pval_rank,combined_score,final_rank
"2,3-Pentanedione",0.0003259259259259,212.0,2.6075145098707484,6.048903271113085,0.111916748617329,2.6075145098707484,30.0,0.1621913598713777,0.7899722848975397,116.0,119.33333333333333,298
"Butanal, 2-methyl-",0.0026320102249926,57.0,,-2.9664992210704155,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,119.66666666666667,299
"Butanal, 2-methyl-",0.0026320102249926,57.0,,-3.392698390962201,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,119.66666666666667,300
"Butanal, 2-methyl-",0.0026320102249926,57.0,,-0.8784789756601237,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,119.66666666666667,301
"Butanal, 2-methyl-",0.0026320102249926,57.0,,6.22980555825668,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,119.66666666666667,302
"Butanal, 2-methyl-",0.0026320102249926,57.0,,3.05058556763355,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,119.66666666666667,303
"Butanal, 2-methyl-",0.0026320102249926,57.0,,2.2145719580176477,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,119.66666666666667,304
"Butanal, 2-methyl-",0.0026320102249926,57.0,,-13.042182199624216,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,119.66666666666667,305
"Butanal, 2-methyl-",0.0026320102249926,57.0,,-5.0955119788884815,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,119.66666666666667,306
"Butanal, 2-methyl-",0.0026320102249926,57.0,,2.100577528632904,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,119.66666666666667,307
"Butanal, 2-methyl-",0.0026320102249926,57.0,,1.485876571839628,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,119.66666666666667,308
"2,3-Pentanedione",0.0003259259259259,212.0,2.34007164997184,6.20750383521323,0.111916748617329,2.34007164997184,32.0,0.1621913598713777,0.7899722848975397,116.0,120.0,309
"2,3-Pentanedione",0.0002901960784313,218.0,2.9168549578032343,6.261159009895042,0.111916748617329,2.9168549578032343,26.0,0.1621913598713777,0.7899722848975397,116.0,120.0,310
"2,3-Pentanedione",0.0003259259259259,212.0,2.313343734111639,6.784690188918451,0.111916748617329,2.313343734111639,33.0,0.1621913598713777,0.7899722848975397,116.0,120.33333333333333,311
"1,2,4-Metheno-1H-indene, octahydro-1,7a-dimethyl-5-(1-methylethyl)-, [1S-(1α,2α,3aβ,4α,5α,7aβ,8S*)]-",0.0024915824915824,59.0,,-2.8442112539635085,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,120.33333333333333,312
Hexanal,0.0002913580246913,217.0,3.5183062423679075,-0.5265906361512115,0.1903768024346395,3.5183062423679075,23.0,0.2470471064151835,0.6072202284990258,123.0,121.0,313
1-Pentadecene,0.0024543209876543,62.0,,-4.136066642432305,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,121.33333333333333,314
1-Pentadecene,0.0024543209876543,62.0,,-5.815860341206021,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,121.33333333333333,315
1-Pentadecene,0.0024543209876543,62.0,,-4.637991835001396,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,121.33333333333333,316
"2,3-Pentanedione",0.0002901960784313,218.0,2.6075145098707484,6.048903271113085,0.111916748617329,2.6075145098707484,30.0,0.1621913598713777,0.7899722848975397,116.0,121.33333333333333,317
1-Pentadecene,0.0024543209876543,62.0,,-4.722511153946888,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,121.33333333333333,318
Methyl salicylate,0.0024211454489146,63.0,,-6.158587307171878,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,121.66666666666667,319
"2,3-Pentanedione",0.0002901960784313,218.0,2.34007164997184,6.20750383521323,0.111916748617329,2.34007164997184,32.0,0.1621913598713777,0.7899722848975397,116.0,122.0,320
Pentadecane,0.0023726217314623,64.0,,-4.679018457137084,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,122.0,321
Pentadecane,0.0023726217314623,64.0,,-4.815032762498337,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,122.0,322
Pentadecane,0.0023726217314623,64.0,,-4.818891052702605,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,122.0,323
"2,3-Pentanedione",0.0002901960784313,218.0,2.313343734111639,6.784690188918451,0.111916748617329,2.313343734111639,33.0,0.1621913598713777,0.7899722848975397,116.0,122.33333333333333,324
"1-Naphthalenamine, N-phenyl-",0.0023570343237009,65.0,,-2.163942856377896,0.0143705252369593,,255.5,0.0355087794495927,1.4496642555332737,46.5,122.33333333333333,325
α-acorenol,0.0023465395514931,66.0,,-4.206344476118554,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,122.66666666666667,326
2-Undecanol,0.0022981411407967,67.0,,-5.400682565930615,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,123.0,327
2-Butanone,0.002252204092204,68.0,,2.3111253820218245,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,123.33333333333333,328
2-Butanone,0.002252204092204,68.0,,1.123179473690337,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,123.33333333333333,329
2-Butanone,0.002252204092204,68.0,,2.3256658214589563,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,123.33333333333333,330
2-Butanone,0.002252204092204,68.0,,1.1205132009164125,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,123.33333333333333,331
"2(3H)-Furanone, 5-heptyldihydro-",0.0021536057636744,69.0,,-11.160724775531037,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,123.66666666666667,332
"2,3-Pentanedione",0.0,254.5,-14.230429550849369,12.953938232574012,0.111916748617329,14.230429550849369,1.0,0.1621913598713777,0.7899722848975397,116.0,123.83333333333333,333
"2,3-Pentanedione",0.0,254.5,-14.230429550849369,12.953938232574012,0.111916748617329,14.230429550849369,1.0,0.1621913598713777,0.7899722848975397,116.0,123.83333333333333,334
"2,3-Pentanedione",0.0,254.5,-14.230429550849369,12.953938232574012,0.111916748617329,14.230429550849369,1.0,0.1621913598713777,0.7899722848975397,116.0,123.83333333333333,335
"2,3-Pentanedione",0.0,254.5,-14.230429550849369,12.953938232574012,0.111916748617329,14.230429550849369,1.0,0.1621913598713777,0.7899722848975397,116.0,123.83333333333333,336
2-Propenal,0.0042525491318569,21.0,,-1.6981575025565825,0.0206766548533711,,255.5,0.0421079321466464,1.375636085565049,95.5,124.0,337
2-Propenal,0.0042525491318569,21.0,,-2.130897954075171,0.0206766548533711,,255.5,0.0421079321466464,1.375636085565049,95.5,124.0,338
Nonanoic acid,0.0021524255082149,70.0,,-3.2930706510998,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,124.0,339
2-Propenal,0.0042525491318569,21.0,,-2.3689426198325494,0.0206766548533711,,255.5,0.0421079321466464,1.375636085565049,95.5,124.0,340
2-Tridecanol,0.0021040307840307,72.0,,-4.540133979862678,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,124.66666666666667,341
2-Tridecanone,0.0020969913251141,73.0,,-4.546464069765876,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,125.0,342
3-Carene,0.0049479672682512,13.0,,-1.1256434853462165,0.0528359469611015,,255.5,0.0862060187260077,1.0644624115738652,107.0,125.16666666666667,343
3-Carene,0.0049479672682512,13.0,,3.359010045320885,0.0528359469611015,,255.5,0.0862060187260077,1.0644624115738652,107.0,125.16666666666667,344
3-Carene,0.0049479672682512,13.0,,7.70402974509911,0.0528359469611015,,255.5,0.0862060187260077,1.0644624115738652,107.0,125.16666666666667,345
"Butanal, 2-methyl-",0.0020720565953176,74.0,,-2.9664992210704155,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,125.33333333333333,346
"Butanal, 2-methyl-",0.0020720565953176,74.0,,-0.8784789756601237,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,125.33333333333333,347
"Butanal, 2-methyl-",0.0020720565953176,74.0,,-3.392698390962201,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,125.33333333333333,348
"Butanal, 2-methyl-",0.0020720565953176,74.0,,2.100577528632904,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,125.33333333333333,349
"Butanal, 2-methyl-",0.0020720565953176,74.0,,2.2145719580176477,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,125.33333333333333,350
"Butanal, 2-methyl-",0.0020720565953176,74.0,,-13.042182199624216,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,125.33333333333333,351
"Butanal, 2-methyl-",0.0020720565953176,74.0,,-5.0955119788884815,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,125.33333333333333,352
"Butanal, 2-methyl-",0.0020720565953176,74.0,,6.22980555825668,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,125.33333333333333,353
"Butanal, 2-methyl-",0.0020720565953176,74.0,,3.05058556763355,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,125.33333333333333,354
"Butanal, 2-methyl-",0.0020720565953176,74.0,,1.485876571839628,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,125.33333333333333,355
2-Pentanone,0.0,254.5,4.659374763066323,11.08136271083896,0.0721686166513333,4.659374763066323,10.0,0.1118613558095666,0.9513199211328833,112.0,125.5,356
2-Pentanone,0.0,254.5,4.659374763066323,11.08136271083896,0.0721686166513333,4.659374763066323,10.0,0.1118613558095666,0.9513199211328833,112.0,125.5,357
2-Tetradecanone,0.0020442093515296,75.0,,-5.658390712942782,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,125.66666666666667,358
2-Tetradecanone,0.0020442093515296,75.0,,-7.777049017318863,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,125.66666666666667,359
2-Tetradecanone,0.0020442093515296,75.0,,-5.509099100803173,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,125.66666666666667,360
2-Tetradecanone,0.0020442093515296,75.0,,-6.207726767755881,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,125.66666666666667,361
2-Tetradecanone,0.0020442093515296,75.0,,-7.756180743114657,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,125.66666666666667,362
"Sulfurous acid, di(2-ethylhexyl) ester",0.0020404282750341,76.0,,-4.464200510640715,0.0161634945881658,,255.5,0.0355087794495927,1.4496642555332737,46.5,126.0,363
"Cyclohexanol, 5-methyl-2-(1-methylethyl)-, (1α,2β,5α)-(ñ)-",0.0020381571213489,77.0,,-4.540025842869111,0.0081275154892922,,255.5,0.0355087794495927,1.4496642555332737,46.5,126.33333333333333,364
"1-Isopropyl-4,7-dimethyl-1,2,3,5,6,8a-hexahydronaphthalene",0.0020379783292063,78.0,,-3.443519761437184,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,126.66666666666667,365
"1-Isopropyl-4,7-dimethyl-1,2,3,5,6,8a-hexahydronaphthalene",0.0020379783292063,78.0,,-2.956625242920448,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,126.66666666666667,366
3-Carene,0.0044595033598273,18.0,,-1.1256434853462165,0.0528359469611015,,255.5,0.0862060187260077,1.0644624115738652,107.0,126.83333333333333,367
3-Carene,0.0044595033598273,18.0,,7.70402974509911,0.0528359469611015,,255.5,0.0862060187260077,1.0644624115738652,107.0,126.83333333333333,368
3-Carene,0.0044595033598273,18.0,,3.359010045320885,0.0528359469611015,,255.5,0.0862060187260077,1.0644624115738652,107.0,126.83333333333333,369
γ-Dodecalactone,0.002037350225911,79.0,,-11.405165704321734,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,127.0,370
γ-Dodecalactone,0.002037350225911,79.0,,-10.945009884680836,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,127.0,371
α-Cubebene,0.0020253259411154,80.0,,-2.6808236889878128,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,127.33333333333333,372
α-Cubebene,0.0020253259411154,80.0,,-2.273796767985401,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,127.33333333333333,373
α-Cubebene,0.0020253259411154,80.0,,-2.158335629299949,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,127.33333333333333,374
α-Cubebene,0.0020253259411154,80.0,,-2.773965575659222,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,127.33333333333333,375
1-Pentadecene,0.0020085288980025,81.0,,-5.815860341206021,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,127.66666666666667,376
1-Pentadecene,0.0020085288980025,81.0,,-4.637991835001396,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,127.66666666666667,377
1-Pentadecene,0.0020085288980025,81.0,,-4.136066642432305,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,127.66666666666667,378
1-Pentadecene,0.0020085288980025,81.0,,-4.722511153946888,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,127.66666666666667,379
2-Butanone,0.0020014814814814,82.0,,1.1205132009164125,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,128.0,380
2-Butanone,0.0020014814814814,82.0,,2.3256658214589563,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,128.0,381
2-Butanone,0.0020014814814814,82.0,,1.123179473690337,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,128.0,382
2-Butanone,0.0020014814814814,82.0,,2.3111253820218245,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,128.0,383
β-Bisabolene,0.0019999113399113,83.0,,-3.1213351847093933,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,128.33333333333334,384
Methional,0.0019524583175109,84.0,,-1.0977992798434284,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,128.66666666666666,385
Methional,0.0019524583175109,84.0,,-1.1261412863888958,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,128.66666666666666,386
Methional,0.0019524583175109,84.0,,1.8732967061962364,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,128.66666666666666,387
Methional,0.0019524583175109,84.0,,-3.661853365972245,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,128.66666666666666,388
Hexanal,0.0,254.5,4.707595812816395,0.7879637044405311,0.1903768024346395,4.707595812816395,9.0,0.2470471064151835,0.6072202284990258,123.0,128.83333333333334,389
Hexanal,0.0,254.5,4.707595812816395,0.7879637044405311,0.1903768024346395,4.707595812816395,9.0,0.2470471064151835,0.6072202284990258,123.0,128.83333333333334,390
"Butanal, 2-methyl-",0.0019463002957156,85.0,,-2.9664992210704155,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,129.0,391
"Butanal, 2-methyl-",0.0019463002957156,85.0,,-13.042182199624216,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,129.0,392
"Butanal, 2-methyl-",0.0019463002957156,85.0,,2.100577528632904,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,129.0,393
"Butanal, 2-methyl-",0.0019463002957156,85.0,,-5.0955119788884815,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,129.0,394
"Butanal, 2-methyl-",0.0019463002957156,85.0,,-3.392698390962201,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,129.0,395
"Butanal, 2-methyl-",0.0019463002957156,85.0,,6.22980555825668,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,129.0,396
"Butanal, 2-methyl-",0.0019463002957156,85.0,,-0.8784789756601237,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,129.0,397
"Butanal, 2-methyl-",0.0019463002957156,85.0,,3.05058556763355,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,129.0,398
"Butanal, 2-methyl-",0.0019463002957156,85.0,,2.2145719580176477,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,129.0,399
"Butanal, 2-methyl-",0.0019463002957156,85.0,,1.485876571839628,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,129.0,400
Hexadecane,0.001943131332605,86.0,,-5.603598952946428,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,129.33333333333334,401
Hexadecane,0.001943131332605,86.0,,-5.674924500205744,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,129.33333333333334,402
8-Heptadecene,0.0019356411489744,87.0,,-5.965406551667553,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,129.66666666666666,403
Tridecane,0.0019311031225651,88.0,,-4.715847881291384,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,130.0,404
Phenol,0.0019206060944623,89.0,,-3.7002417257145073,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,130.33333333333334,405
Phenol,0.0019206060944623,89.0,,-0.1042361246672981,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,130.33333333333334,406
Phenol,0.0019206060944623,89.0,,-0.521766792712789,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,130.33333333333334,407
Phenol,0.0019206060944623,89.0,,-1.8458146376443532,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,130.33333333333334,408
Methional,0.0019058376627004,91.0,,-1.1261412863888958,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,131.0,409
Methional,0.0019058376627004,91.0,,-3.661853365972245,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,131.0,410
Methional,0.0019058376627004,91.0,,-1.0977992798434284,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,131.0,411
Methional,0.0019058376627004,91.0,,1.8732967061962364,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,131.0,412
Erucin,0.001902581369248,92.0,,-8.710561647454453,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,131.33333333333334,413
Methional,0.0018820512820512,93.0,,-3.661853365972245,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,131.66666666666666,414
Methional,0.0018820512820512,93.0,,-1.0977992798434284,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,131.66666666666666,415
Methional,0.0018820512820512,93.0,,-1.1261412863888958,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,131.66666666666666,416
Methional,0.0018820512820512,93.0,,1.8732967061962364,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,131.66666666666666,417
"(1R,3E,7E,11R)-1,5,5,8-Tetramethyl-12-oxabicyclo[9.1.0]dodeca-3,7-diene",0.0018763374485596,94.0,,-2.878477172720675,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,132.0,418
"2,3-Pentanedione",0.0,254.5,2.9168549578032343,6.261159009895042,0.111916748617329,2.9168549578032343,26.0,0.1621913598713777,0.7899722848975397,116.0,132.16666666666666,419
"2,3-Pentanedione",0.0,254.5,2.9168549578032343,6.261159009895042,0.111916748617329,2.9168549578032343,26.0,0.1621913598713777,0.7899722848975397,116.0,132.16666666666666,420
"2,3-Pentanedione",0.0,254.5,2.9168549578032343,6.261159009895042,0.111916748617329,2.9168549578032343,26.0,0.1621913598713777,0.7899722848975397,116.0,132.16666666666666,421
"2,3-Pentanedione",0.0,254.5,2.9168549578032343,6.261159009895042,0.111916748617329,2.9168549578032343,26.0,0.1621913598713777,0.7899722848975397,116.0,132.16666666666666,422
Pentadecane,0.0018642829731001,96.0,,-4.815032762498337,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,132.66666666666666,423
Pentadecane,0.0018642829731001,96.0,,-4.818891052702605,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,132.66666666666666,424
Pentadecane,0.0018642829731001,96.0,,-4.679018457137084,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,132.66666666666666,425
1-Pentadecene,0.0018584533898418,97.0,,-4.637991835001396,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,133.0,426
1-Pentadecene,0.0018584533898418,97.0,,-4.722511153946888,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,133.0,427
1-Pentadecene,0.0018584533898418,97.0,,-4.136066642432305,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,133.0,428
1-Pentadecene,0.0018584533898418,97.0,,-5.815860341206021,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,133.0,429
Octadecane,0.0018570033821495,98.0,,-5.432601285328407,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,133.33333333333334,430
"2,3-Pentanedione",0.0,254.5,2.6075145098707484,6.048903271113085,0.111916748617329,2.6075145098707484,30.0,0.1621913598713777,0.7899722848975397,116.0,133.5,431
"2-Butenal, (Z)-",0.0,254.5,4.556302198437192,1.1251337631187828,0.3468891508743845,4.556302198437192,11.0,0.3825378383160208,0.4173256006172898,135.0,133.5,432
Hexanal,0.0,254.5,3.5183062423679075,-0.5265906361512115,0.1903768024346395,3.5183062423679075,23.0,0.2470471064151835,0.6072202284990258,123.0,133.5,433
"2,3-Pentanedione",0.0,254.5,2.6075145098707484,6.048903271113085,0.111916748617329,2.6075145098707484,30.0,0.1621913598713777,0.7899722848975397,116.0,133.5,434
Octanal,0.0031608521363131,36.0,,-0.7546304274611834,0.062976099348015,,255.5,0.1004018955319782,0.9982580878751888,109.0,133.5,435
"2,3-Pentanedione",0.0,254.5,2.6075145098707484,6.048903271113085,0.111916748617329,2.6075145098707484,30.0,0.1621913598713777,0.7899722848975397,116.0,133.5,436
Hexanal,0.0,254.5,3.5183062423679075,-0.5265906361512115,0.1903768024346395,3.5183062423679075,23.0,0.2470471064151835,0.6072202284990258,123.0,133.5,437
Octanal,0.0031608521363131,36.0,,-1.5029017345290947,0.062976099348015,,255.5,0.1004018955319782,0.9982580878751888,109.0,133.5,438
"2,3-Pentanedione",0.0,254.5,2.6075145098707484,6.048903271113085,0.111916748617329,2.6075145098707484,30.0,0.1621913598713777,0.7899722848975397,116.0,133.5,439
Octanal,0.0031608521363131,36.0,,-1.1731105279327902,0.062976099348015,,255.5,0.1004018955319782,0.9982580878751888,109.0,133.5,440
Octanal,0.0031608521363131,36.0,,-2.26845044837972,0.062976099348015,,255.5,0.1004018955319782,0.9982580878751888,109.0,133.5,441
"9-Octadecene, (E)-",0.0018453665026764,99.0,,-3.9218556883935896,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,133.66666666666666,442
"2,3-Pentanedione",0.0,254.5,2.34007164997184,6.20750383521323,0.111916748617329,2.34007164997184,32.0,0.1621913598713777,0.7899722848975397,116.0,134.16666666666666,443
"2,3-Pentanedione",0.0,254.5,2.34007164997184,6.20750383521323,0.111916748617329,2.34007164997184,32.0,0.1621913598713777,0.7899722848975397,116.0,134.16666666666666,444
"2,3-Pentanedione",0.0,254.5,2.34007164997184,6.20750383521323,0.111916748617329,2.34007164997184,32.0,0.1621913598713777,0.7899722848975397,116.0,134.16666666666666,445
"2,3-Pentanedione",0.0,254.5,2.34007164997184,6.20750383521323,0.111916748617329,2.34007164997184,32.0,0.1621913598713777,0.7899722848975397,116.0,134.16666666666666,446
"1-Penten-3-one, 2-methyl-",0.0018350753095851,101.0,,-1.910680302935689,0.0160446591398219,,255.5,0.0355087794495927,1.4496642555332737,46.5,134.33333333333334,447
"2,3-Pentanedione",0.0,254.5,2.313343734111639,6.784690188918451,0.111916748617329,2.313343734111639,33.0,0.1621913598713777,0.7899722848975397,116.0,134.5,448
"2,3-Pentanedione",0.0,254.5,2.313343734111639,6.784690188918451,0.111916748617329,2.313343734111639,33.0,0.1621913598713777,0.7899722848975397,116.0,134.5,449
"2,3-Pentanedione",0.0,254.5,2.313343734111639,6.784690188918451,0.111916748617329,2.313343734111639,33.0,0.1621913598713777,0.7899722848975397,116.0,134.5,450
"2,3-Pentanedione",0.0,254.5,2.313343734111639,6.784690188918451,0.111916748617329,2.313343734111639,33.0,0.1621913598713777,0.7899722848975397,116.0,134.5,451
Octanal,0.0,254.5,-1.1496442595977985,-0.3679811196292502,0.062976099348015,1.1496442595977985,40.0,0.1004018955319782,0.9982580878751888,109.0,134.5,452
"Propanal, 2-methyl-",0.0018325991912507,102.0,,2.6248888579470333,0.0152035640368819,,255.5,0.0355087794495927,1.4496642555332737,46.5,134.66666666666666,453
"Propanal, 2-methyl-",0.0018325991912507,102.0,,-1.6880820237924274,0.0152035640368819,,255.5,0.0355087794495927,1.4496642555332737,46.5,134.66666666666666,454
"Propanal, 2-methyl-",0.0018325991912507,102.0,,-1.7783272248860518,0.0152035640368819,,255.5,0.0355087794495927,1.4496642555332737,46.5,134.66666666666666,455
Dodecane,0.0018099715099715,103.0,,-5.611451628377603,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,135.0,456
2-Hexadecanone,0.0018093072338686,104.0,,-6.307503073874104,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,135.33333333333334,457
2-Hexadecanone,0.0018093072338686,104.0,,-8.910054268780494,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,135.33333333333334,458
Caryophyllene oxide,0.0017521167227833,105.0,,-3.546620651078597,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,135.66666666666666,459
p-Cresol,0.0017485119142164,106.0,,-6.036373055535581,0.0081275154892922,,255.5,0.0355087794495927,1.4496642555332737,46.5,136.0,460
p-Cresol,0.0017485119142164,106.0,,-6.455758076793205,0.0081275154892922,,255.5,0.0355087794495927,1.4496642555332737,46.5,136.0,461
"1-Octanol, 2-butyl-",0.0017460881248021,107.0,,-3.904490848416928,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,136.33333333333334,462
"Butanal, 3-methyl-",0.0017143649722597,109.0,,-8.653348084972873,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,137.0,463
"Butanal, 3-methyl-",0.0017143649722597,109.0,,0.6572910096354184,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,137.0,464
"Butanal, 3-methyl-",0.0017143649722597,109.0,,-3.107691547134978,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,137.0,465
"Butanal, 3-methyl-",0.0017143649722597,109.0,,16.35269561725516,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,137.0,466
"Butanal, 3-methyl-",0.0017143649722597,109.0,,-25.683144306604028,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,137.0,467
"Butanal, 3-methyl-",0.0017143649722597,109.0,,-26.694889749877092,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,137.0,468
"Butanal, 3-methyl-",0.0017143649722597,109.0,,5.144533483366927,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,137.0,469
