metabolite,shap_mean_abs,shap_rank,log2fc,effect_size,p_value,abs_log2fc,fc_rank,p_adjusted,neg_log10_p,pval_rank,combined_score,final_rank
"2,3-Pentanedione",0.001,161.5,5.400061630237473,-0.8947050743139252,0.1176470588235294,5.400061630237473,80.0,0.1666169005673335,0.7782809486022882,60.5,100.66666666666667,292
"2,3-Pentanedione",0.0022015018773466,83.0,2.81386579996333,-1.876920094905532,0.1176470588235294,2.81386579996333,159.0,0.1666169005673335,0.7782809486022882,60.5,100.83333333333333,293
"Benzeneacetaldehyde, α-ethylidene-",0.0014193548387096,113.0,3.86845089869782,-5.705365853937703,0.1176470588235294,3.86845089869782,130.0,0.1666169005673335,0.7782809486022882,60.5,101.16666666666667,294
Hexanal,0.0013191489361702,124.5,4.327497610161132,-4.569874378877957,0.1176470588235294,4.327497610161132,119.0,0.1666169005673335,0.7782809486022882,60.5,101.33333333333333,295
α-Cubebene,0.001,161.5,5.349432491431068,-5.167284730395697,0.1176470588235294,5.349432491431068,83.0,0.1666169005673335,0.7782809486022882,60.5,101.66666666666667,296
"Phenol, 4-ethyl-",0.0,229.5,7.728706961481999,-23.30030157577718,0.1176470588235294,7.728706961481999,15.0,0.1666169005673335,0.7782809486022882,60.5,101.66666666666667,297
α-Cubebene,0.001,161.5,5.349432491431068,-5.167284730395697,0.1176470588235294,5.349432491431068,83.0,0.1666169005673335,0.7782809486022882,60.5,101.66666666666667,298
α-Cubebene,0.001,161.5,5.349432491431068,-5.167284730395697,0.1176470588235294,5.349432491431068,83.0,0.1666169005673335,0.7782809486022882,60.5,101.66666666666667,299
Dodecanoic acid,0.004222713456756,15.0,,-4.860780087842605,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,102.0,300
Methional,0.0012765957446808,138.5,4.723274142425216,-0.7626598532852855,0.1176470588235294,4.723274142425216,108.0,0.1666169005673335,0.7782809486022882,60.5,102.33333333333333,301
2-Tetradecanone,0.001,161.5,5.247135474015647,-7.65434024839978,0.1176470588235294,5.247135474015647,85.0,0.1666169005673335,0.7782809486022882,60.5,102.33333333333333,302
Methional,0.0013191489361702,124.5,4.19733223410239,-5.752924265867535,0.1176470588235294,4.19733223410239,122.0,0.1666169005673335,0.7782809486022882,60.5,102.33333333333333,303
"Ethanol, 2-(2-butoxyethoxy)-",0.0041221688400823,16.0,,-7.143052328228419,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,102.33333333333333,304
"Benzeneacetaldehyde, α-ethylidene-",0.0013191489361702,124.5,4.1389725494759855,-7.132220496821487,0.1176470588235294,4.1389725494759855,123.0,0.1666169005673335,0.7782809486022882,60.5,102.66666666666667,305
"2-Decenal, (E)-",0.004,18.0,,-8.730095202305982,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,103.0,306
α-Cubebene,0.004,18.0,,-9.408876714137008,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,103.0,307
"2-Decenal, (E)-",0.004,18.0,,-5.633367854562654,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,103.0,308
"Benzeneacetaldehyde, α-ethylidene-",0.0014193548387096,113.0,3.7562258391137218,-5.298332098568657,0.1176470588235294,3.7562258391137218,136.0,0.1666169005673335,0.7782809486022882,60.5,103.16666666666667,309
"Pentadecafluorooctanoic acid, pentadecyl ester",0.001,161.5,5.203811481313628,-11.2921949719518,0.1176470588235294,5.203811481313628,88.0,0.1666169005673335,0.7782809486022882,60.5,103.33333333333333,310
"Butanal, 3-methyl-",0.0018823529411764,100.5,3.059381302709813,-2.5347030507425865,0.1176470588235294,3.059381302709813,149.0,0.1666169005673335,0.7782809486022882,60.5,103.33333333333333,311
"2,3-Pentanedione",0.0022015018773466,83.0,2.4626479237540435,-1.5597877991382754,0.1176470588235294,2.4626479237540435,167.0,0.1666169005673335,0.7782809486022882,60.5,103.5,312
"2,3-Pentanedione",0.0012765957446808,138.5,4.48770715370372,-4.796478860431851,0.1176470588235294,4.48770715370372,113.0,0.1666169005673335,0.7782809486022882,60.5,104.0,313
"1-Hexanol, 2-ethyl-",0.0038030199039121,21.5,,-5.650442488625584,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,104.16666666666667,314
"1-Hexanol, 2-ethyl-",0.0038030199039121,21.5,,-5.298397974286694,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,104.16666666666667,315
"1-Hexanol, 2-ethyl-",0.0038030199039121,21.5,,-5.038837059651278,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,104.16666666666667,316
p-Cresol,0.0036521739130434,23.0,,17.37782412219699,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,104.66666666666667,317
p-Cresol,0.0036521739130434,23.0,,9.339897071809244,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,104.66666666666667,318
"Benzeneacetaldehyde, α-ethylidene-",0.0013191489361702,124.5,3.86845089869782,-5.705365853937703,0.1176470588235294,3.86845089869782,130.0,0.1666169005673335,0.7782809486022882,60.5,105.0,319
"Dodecane, 2,6,10-trimethyl-",0.0036382978723404,24.5,,-11.048845525499669,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,105.16666666666667,320
"Dodecane, 2,6,10-trimethyl-",0.0036382978723404,24.5,,-7.64442107489977,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,105.16666666666667,321
"Naphthalene, 1,2,3,5,6,7,8,8a-octahydro-1,8a-dimethyl-7-(1-methylethenyl)-, [1S-(1α,7α,8aα)]-",0.0,229.5,6.665022036443178,-10.136637676352706,0.1176470588235294,6.665022036443178,26.0,0.1666169005673335,0.7782809486022882,60.5,105.33333333333333,322
"5,9-Undecadien-2-one, 6,10-dimethyl-, (E)-",0.0,229.5,6.551731190286253,-8.979662164512343,0.1176470588235294,6.551731190286253,28.0,0.1666169005673335,0.7782809486022882,60.5,106.0,323
"Benzeneacetaldehyde, α-ethylidene-",0.0014193548387096,113.0,3.18823990515776,-3.180141257399064,0.1176470588235294,3.18823990515776,145.0,0.1666169005673335,0.7782809486022882,60.5,106.16666666666667,324
Methional,0.0034355444305381,28.0,,-3.51491544836586,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,106.33333333333333,325
Octanal,0.0013191489361702,124.5,3.7800080339467503,-0.892573516543833,0.1176470588235294,3.7800080339467503,135.0,0.1666169005673335,0.7782809486022882,60.5,106.66666666666667,326
Hexadecane,0.0,229.5,6.390027872489261,-15.63184359902892,0.1176470588235294,6.390027872489261,30.0,0.1666169005673335,0.7782809486022882,60.5,106.66666666666667,327
Methional,0.001,161.5,4.95072517167867,-10.189128942105128,0.1176470588235294,4.95072517167867,98.0,0.1666169005673335,0.7782809486022882,60.5,106.66666666666667,328
Octanal,0.0013191489361702,124.5,3.7800080339467503,-0.892573516543833,0.1176470588235294,3.7800080339467503,135.0,0.1666169005673335,0.7782809486022882,60.5,106.66666666666667,329
"Benzeneacetaldehyde, α-ethylidene-",0.0013191489361702,124.5,3.7562258391137218,-5.298332098568657,0.1176470588235294,3.7562258391137218,136.0,0.1666169005673335,0.7782809486022882,60.5,107.0,330
Methional,0.0012765957446808,138.5,4.19733223410239,-5.752924265867535,0.1176470588235294,4.19733223410239,122.0,0.1666169005673335,0.7782809486022882,60.5,107.0,331
"2H-Indol-2-one, 1,3-dihydro-",0.001,161.5,4.891341407578061,-11.191989111546995,0.1176470588235294,4.891341407578061,100.0,0.1666169005673335,0.7782809486022882,60.5,107.33333333333333,332
"Butanal, 3-methyl-",0.0014193548387096,113.0,3.059381302709813,-2.5347030507425865,0.1176470588235294,3.059381302709813,149.0,0.1666169005673335,0.7782809486022882,60.5,107.5,333
Dimethyl trisulfide,0.0033191489361702,32.0,,-20.12645005118168,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,107.66666666666667,334
"1-Hexanol, 2-ethyl-",0.0033191489361702,32.0,,-5.298397974286694,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,107.66666666666667,335
"1-Hexanol, 2-ethyl-",0.0033191489361702,32.0,,-5.038837059651278,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,107.66666666666667,336
"1-Hexanol, 2-ethyl-",0.0033191489361702,32.0,,-5.650442488625584,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,107.66666666666667,337
Dimethyl trisulfide,0.0033191489361702,32.0,,-13.446873280971635,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,107.66666666666667,338
Dimethyl trisulfide,0.0033191489361702,32.0,,-13.446873280971635,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,107.66666666666667,339
Dimethyl trisulfide,0.0033191489361702,32.0,,-20.12645005118168,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,107.66666666666667,340
"2,4-Di-tert-butylphenol",0.0,229.5,6.325053259815312,-12.596314495042227,0.1176470588235294,6.325053259815312,34.0,0.1666169005673335,0.7782809486022882,60.5,108.0,341
Hexadecane,0.0,229.5,6.298568419800184,-15.074675462815764,0.1176470588235294,6.298568419800184,35.0,0.1666169005673335,0.7782809486022882,60.5,108.33333333333333,342
Benzaldehyde,0.0,229.5,6.294091792638288,-19.56355500448138,0.1176470588235294,6.294091792638288,36.0,0.1666169005673335,0.7782809486022882,60.5,108.66666666666667,343
Benzaldehyde,0.0,229.5,6.294091792638288,-19.56355500448138,0.1176470588235294,6.294091792638288,36.0,0.1666169005673335,0.7782809486022882,60.5,108.66666666666667,344
"Tetradecane, 2-methyl-",0.001,161.5,4.7858518949563935,-7.201223126169223,0.1176470588235294,4.7858518949563935,104.0,0.1666169005673335,0.7782809486022882,60.5,108.66666666666667,345
Dimethyl sulfone,0.0,229.5,6.238304749976315,-7.965945005097445,0.1176470588235294,6.238304749976315,38.0,0.1666169005673335,0.7782809486022882,60.5,109.33333333333333,346
Dimethyl sulfone,0.0,229.5,6.238304749976315,-7.965945005097445,0.1176470588235294,6.238304749976315,38.0,0.1666169005673335,0.7782809486022882,60.5,109.33333333333333,347
Benzeneacetaldehyde,0.002,91.5,1.9636777170224908,-2.0603289786180654,0.1176470588235294,1.9636777170224908,177.0,0.1666169005673335,0.7782809486022882,60.5,109.66666666666667,348
"1,3-Dioxolane",0.003,38.5,,-5.373222720788285,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,109.83333333333333,349
Octanal,0.003,38.5,,-2.864955111522454,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,109.83333333333333,350
Octanal,0.003,38.5,,-4.059670269684877,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,109.83333333333333,351
Acetone,0.003,38.5,,2.1681217642015267,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,109.83333333333333,352
Octanal,0.003,38.5,,-2.8303743563016464,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,109.83333333333333,353
Octanal,0.003,38.5,,-2.011802470001572,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,109.83333333333333,354
"Benzeneacetaldehyde, α-ethylidene-",0.0013191489361702,124.5,3.18823990515776,-3.180141257399064,0.1176470588235294,3.18823990515776,145.0,0.1666169005673335,0.7782809486022882,60.5,110.0,355
1-Pentadecene,0.0,229.5,6.226542919307403,-13.644830556277933,0.1176470588235294,6.226542919307403,40.0,0.1666169005673335,0.7782809486022882,60.5,110.0,356
Methional,0.001,161.5,4.723274142425216,-0.7626598532852855,0.1176470588235294,4.723274142425216,108.0,0.1666169005673335,0.7782809486022882,60.5,110.0,357
"Bicyclo[3.1.1]hept-2-ene, 3,6,6-trimethyl-",0.001,161.5,4.690396412088651,-5.471481968733981,0.1176470588235294,4.690396412088651,110.0,0.1666169005673335,0.7782809486022882,60.5,110.66666666666667,358
Methional,0.0018823529411764,100.5,2.3671320831453424,-1.475700041403207,0.1176470588235294,2.3671320831453424,171.0,0.1666169005673335,0.7782809486022882,60.5,110.66666666666667,359
2-Pentanone,0.0012765957446808,138.5,3.8182248661702416,-3.7059840230281615,0.1176470588235294,3.8182248661702416,133.0,0.1666169005673335,0.7782809486022882,60.5,110.66666666666667,360
2-Propenal,0.001,161.5,4.596328624612813,-2.271286831739901,0.1176470588235294,4.596328624612813,112.0,0.1666169005673335,0.7782809486022882,60.5,111.33333333333333,361
"Butanal, 3-methyl-",0.0013191489361702,124.5,3.059381302709813,-2.5347030507425865,0.1176470588235294,3.059381302709813,149.0,0.1666169005673335,0.7782809486022882,60.5,111.33333333333333,362
"Cyclohexanol, 1-methyl-4-(1-methylethenyl)-, acetate",0.0028030199039121,43.5,,-3.52407163797757,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,111.5,363
"Cyclohexanol, 1-methyl-4-(1-methylethenyl)-, acetate",0.0028030199039121,43.5,,-2.126757687831764,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,111.5,364
Methional,0.0018823529411764,100.5,2.255341138848701,-2.222427294818812,0.1176470588235294,2.255341138848701,174.0,0.1666169005673335,0.7782809486022882,60.5,111.66666666666667,365
Benzeneacetaldehyde,0.002,91.5,1.573335896295255,-1.4589225346685455,0.1176470588235294,1.573335896295255,183.0,0.1666169005673335,0.7782809486022882,60.5,111.66666666666667,366
"2,3-Pentanedione",0.001,161.5,4.48770715370372,-4.796478860431851,0.1176470588235294,4.48770715370372,113.0,0.1666169005673335,0.7782809486022882,60.5,111.66666666666667,367
"Dodecane, 2,6,11-trimethyl-",0.001,161.5,4.480438578973195,-6.8592932648190414,0.1176470588235294,4.480438578973195,114.0,0.1666169005673335,0.7782809486022882,60.5,112.0,368
Benzeneacetaldehyde,0.002,91.5,1.4773283218115367,-1.3758291193604502,0.1176470588235294,1.4773283218115367,184.0,0.1666169005673335,0.7782809486022882,60.5,112.0,369
1-Pentadecene,0.0,229.5,6.103199454018753,-14.581525824640266,0.1176470588235294,6.103199454018753,47.0,0.1666169005673335,0.7782809486022882,60.5,112.33333333333333,370
Dimethyl trisulfide,0.0013191489361702,124.5,2.9547505895341524,-2.2235534627178843,0.1176470588235294,2.9547505895341524,153.0,0.1666169005673335,0.7782809486022882,60.5,112.66666666666667,371
Pentadecane,0.0,229.5,6.090697974581553,-11.951057083777863,0.1176470588235294,6.090697974581553,48.0,0.1666169005673335,0.7782809486022882,60.5,112.66666666666667,372
Pentadecane,0.0,229.5,6.090697974581553,-11.951057083777863,0.1176470588235294,6.090697974581553,48.0,0.1666169005673335,0.7782809486022882,60.5,112.66666666666667,373
"Disulfide, dimethyl",0.0025206508135168,48.0,,-6.539051153175333,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,113.0,374
"Disulfide, dimethyl",0.0025206508135168,48.0,,-0.342748665739029,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,113.0,375
"Disulfide, dimethyl",0.0025206508135168,48.0,,-0.7999459624700652,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,113.0,376
"Disulfide, dimethyl",0.0025206508135168,48.0,,-2.483354612838752,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,113.0,377
2-Butanone,0.0,229.5,6.015245185667508,-1.5727175653459753,0.1176470588235294,6.015245185667508,50.0,0.1666169005673335,0.7782809486022882,60.5,113.33333333333333,378
2-Butanone,0.0,229.5,6.015245185667508,-1.5727175653459753,0.1176470588235294,6.015245185667508,50.0,0.1666169005673335,0.7782809486022882,60.5,113.33333333333333,379
2-Dodecanone,0.0,229.5,5.969411601496509,-14.488954063482918,0.1176470588235294,5.969411601496509,51.0,0.1666169005673335,0.7782809486022882,60.5,113.66666666666667,380
3-Carene,0.0,229.5,5.954121554768563,-8.496446310895335,0.1176470588235294,5.954121554768563,52.0,0.1666169005673335,0.7782809486022882,60.5,114.0,381
3-Carene,0.0,229.5,5.954121554768563,-8.496446310895335,0.1176470588235294,5.954121554768563,52.0,0.1666169005673335,0.7782809486022882,60.5,114.0,382
3-Carene,0.0,229.5,5.954121554768563,-8.496446310895335,0.1176470588235294,5.954121554768563,52.0,0.1666169005673335,0.7782809486022882,60.5,114.0,383
2-Propenal,0.001,161.5,4.238767950064661,-9.697462603430472,0.1176470588235294,4.238767950064661,121.0,0.1666169005673335,0.7782809486022882,60.5,114.33333333333333,384
Methional,0.001,161.5,4.19733223410239,-5.752924265867535,0.1176470588235294,4.19733223410239,122.0,0.1666169005673335,0.7782809486022882,60.5,114.66666666666667,385
"2,3-Pentanedione",0.0013191489361702,124.5,2.81386579996333,-1.876920094905532,0.1176470588235294,2.81386579996333,159.0,0.1666169005673335,0.7782809486022882,60.5,114.66666666666667,386
8-Heptadecene,0.0,229.5,5.880438189259843,-14.994056063964717,0.1176470588235294,5.880438189259843,54.0,0.1666169005673335,0.7782809486022882,60.5,114.66666666666667,387
"Dodecane, 2,6,10-trimethyl-",0.0024838709677419,53.5,,-11.048845525499669,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,114.83333333333333,388
"Acetic acid, methoxy-",0.0024838709677419,53.5,,-3.618484611292277,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,114.83333333333333,389
"Benzeneacetaldehyde, α-ethylidene-",0.0024838709677419,53.5,,-1.7277290522976612,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,114.83333333333333,390
"Dodecane, 2,6,10-trimethyl-",0.0024838709677419,53.5,,-7.64442107489977,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,114.83333333333333,391
"cis-Muurola-4(15),5-diene",0.0024838709677419,53.5,,-10.525797469048856,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,114.83333333333333,392
"Benzeneacetaldehyde, α-ethylidene-",0.0024838709677419,53.5,,-4.150787993903945,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,114.83333333333333,393
Acetone,0.0024838709677419,53.5,,2.1681217642015267,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,114.83333333333333,394
"Benzeneacetaldehyde, α-ethylidene-",0.001,161.5,4.1389725494759855,-7.132220496821487,0.1176470588235294,4.1389725494759855,123.0,0.1666169005673335,0.7782809486022882,60.5,115.0,395
"Benzeneacetaldehyde, α-ethylidene-",0.001,161.5,4.1389725494759855,-7.132220496821487,0.1176470588235294,4.1389725494759855,123.0,0.1666169005673335,0.7782809486022882,60.5,115.0,396
trans-Geranylgeraniol,0.0,229.5,5.842888852954902,-11.89465362309176,0.1176470588235294,5.842888852954902,56.0,0.1666169005673335,0.7782809486022882,60.5,115.33333333333333,397
2-Pentanone,0.0012765957446808,138.5,3.1309167712179358,-0.9033145484975572,0.1176470588235294,3.1309167712179358,147.0,0.1666169005673335,0.7782809486022882,60.5,115.33333333333333,398
2-Butanone,0.0,229.5,5.836588341816007,-15.213560523376538,0.1176470588235294,5.836588341816007,57.0,0.1666169005673335,0.7782809486022882,60.5,115.66666666666667,399
2-Butanone,0.0,229.5,5.836588341816007,-15.213560523376538,0.1176470588235294,5.836588341816007,57.0,0.1666169005673335,0.7782809486022882,60.5,115.66666666666667,400
2-Furancarbonyl chloride,0.001,161.5,5.719267786402393,-3.0696341512948324,0.1527901179143042,5.719267786402393,64.0,0.2029925852290041,0.6925198254017618,122.0,115.83333333333333,401
"Butanal, 2-methyl-",0.0,229.5,5.832446971075554,-2.6984139287998223,0.1176470588235294,5.832446971075554,58.0,0.1666169005673335,0.7782809486022882,60.5,116.0,402
"Butanal, 2-methyl-",0.0,229.5,5.832446971075554,-2.6984139287998223,0.1176470588235294,5.832446971075554,58.0,0.1666169005673335,0.7782809486022882,60.5,116.0,403
"Butanal, 2-methyl-",0.0,229.5,5.832446971075554,-2.6984139287998223,0.1176470588235294,5.832446971075554,58.0,0.1666169005673335,0.7782809486022882,60.5,116.0,404
"Butanal, 2-methyl-",0.0,229.5,5.832446971075554,-2.6984139287998223,0.1176470588235294,5.832446971075554,58.0,0.1666169005673335,0.7782809486022882,60.5,116.0,405
"Butanal, 2-methyl-",0.0,229.5,5.832446971075554,-2.6984139287998223,0.1176470588235294,5.832446971075554,58.0,0.1666169005673335,0.7782809486022882,60.5,116.0,406
"Butanal, 2-methyl-",0.0,229.5,5.832446971075554,-2.6984139287998223,0.1176470588235294,5.832446971075554,58.0,0.1666169005673335,0.7782809486022882,60.5,116.0,407
"Butanal, 2-methyl-",0.0,229.5,5.832446971075554,-2.6984139287998223,0.1176470588235294,5.832446971075554,58.0,0.1666169005673335,0.7782809486022882,60.5,116.0,408
"Butanal, 2-methyl-",0.0,229.5,5.832446971075554,-2.6984139287998223,0.1176470588235294,5.832446971075554,58.0,0.1666169005673335,0.7782809486022882,60.5,116.0,409
n-Hexane,0.001,161.5,3.989063155072071,-2.275622451035663,0.1176470588235294,3.989063155072071,127.0,0.1666169005673335,0.7782809486022882,60.5,116.33333333333333,410
"1H-Cyclopropa[a]naphthalene, 1a,2,3,5,6,7,7a,7b-octahydro-1,1,7,7a-tetramethyl-, [1aR-(1aα,7α,7aα,7bα)]-",0.0,229.5,5.829934902183593,-9.076691647924289,0.1176470588235294,5.829934902183593,59.0,0.1666169005673335,0.7782809486022882,60.5,116.33333333333333,411
"2,3-Pentanedione",0.0024285714285714,59.0,,-1.0184615101439645,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,116.66666666666667,412
"2,3-Pentanedione",0.0024285714285714,59.0,,-6.938576909002785,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,116.66666666666667,413
"2,3-Pentanedione",0.0024285714285714,59.0,,-6.671956568656638,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,116.66666666666667,414
"2,3-Pentanedione",0.0024285714285714,59.0,,-3.1562548319730386,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,116.66666666666667,415
"2,3-Pentanedione",0.0024285714285714,59.0,,0.8213838391917048,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,116.66666666666667,416
"2,3-Pentanedione",0.0024285714285714,59.0,,-2.314738150461733,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,116.66666666666667,417
2-Butanone,0.0,229.5,5.803370672932568,-14.827728840400075,0.1176470588235294,5.803370672932568,61.0,0.1666169005673335,0.7782809486022882,60.5,117.0,418
2-Butanone,0.0,229.5,5.803370672932568,-14.827728840400075,0.1176470588235294,5.803370672932568,61.0,0.1666169005673335,0.7782809486022882,60.5,117.0,419
"Propanal, 2-methyl-",0.0,229.5,5.801972044795342,-14.468397829045418,0.1176470588235294,5.801972044795342,62.0,0.1666169005673335,0.7782809486022882,60.5,117.33333333333333,420
"2,3-Pentanedione",0.0013191489361702,124.5,2.4626479237540435,-1.5597877991382754,0.1176470588235294,2.4626479237540435,167.0,0.1666169005673335,0.7782809486022882,60.5,117.33333333333333,421
"Benzeneacetaldehyde, α-ethylidene-",0.001,161.5,3.86845089869782,-5.705365853937703,0.1176470588235294,3.86845089869782,130.0,0.1666169005673335,0.7782809486022882,60.5,117.33333333333333,422
"Benzeneacetaldehyde, α-ethylidene-",0.001,161.5,3.86845089869782,-5.705365853937703,0.1176470588235294,3.86845089869782,130.0,0.1666169005673335,0.7782809486022882,60.5,117.33333333333333,423
"Propanal, 2-methyl-",0.0,229.5,5.801972044795342,-14.468397829045418,0.1176470588235294,5.801972044795342,62.0,0.1666169005673335,0.7782809486022882,60.5,117.33333333333333,424
Toluene,0.002,91.5,3.66191411705146,-3.0342927464906446,0.1527901179143042,3.66191411705146,140.0,0.2029925852290041,0.6925198254017618,122.0,117.83333333333333,425
Methional,0.0013191489361702,124.5,2.3671320831453424,-1.475700041403207,0.1176470588235294,2.3671320831453424,171.0,0.1666169005673335,0.7782809486022882,60.5,118.66666666666667,426
1-Pentadecene,0.0,229.5,5.701263722116593,-14.457929699445122,0.1176470588235294,5.701263722116593,66.0,0.1666169005673335,0.7782809486022882,60.5,118.66666666666667,427
"Benzeneacetaldehyde, α-ethylidene-",0.001,161.5,3.7562258391137218,-5.298332098568657,0.1176470588235294,3.7562258391137218,136.0,0.1666169005673335,0.7782809486022882,60.5,119.33333333333333,428
"2,3-Pentanedione",0.0012765957446808,138.5,2.81386579996333,-1.876920094905532,0.1176470588235294,2.81386579996333,159.0,0.1666169005673335,0.7782809486022882,60.5,119.33333333333333,429
"Benzeneacetaldehyde, α-ethylidene-",0.001,161.5,3.7562258391137218,-5.298332098568657,0.1176470588235294,3.7562258391137218,136.0,0.1666169005673335,0.7782809486022882,60.5,119.33333333333333,430
Methional,0.0013191489361702,124.5,2.255341138848701,-2.222427294818812,0.1176470588235294,2.255341138848701,174.0,0.1666169005673335,0.7782809486022882,60.5,119.66666666666667,431
2-Dodecanone,0.0,229.5,5.619410804236021,-11.000814899037048,0.1176470588235294,5.619410804236021,70.0,0.1666169005673335,0.7782809486022882,60.5,120.0,432
2-Propenal,0.001,161.5,3.7208727843364486,-6.556310333848533,0.1176470588235294,3.7208727843364486,139.0,0.1666169005673335,0.7782809486022882,60.5,120.33333333333333,433
p-Cresol,0.0023191489361702,70.5,,17.37782412219699,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,120.5,434
"2,3-Pentanedione",0.0023191489361702,70.5,,-6.938576909002785,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,120.5,435
"2,3-Pentanedione",0.0023191489361702,70.5,,-6.671956568656638,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,120.5,436
Hexanal,0.0023191489361702,70.5,,-2.220045258926393,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,120.5,437
"2,3-Pentanedione",0.0023191489361702,70.5,,-1.0184615101439645,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,120.5,438
Hexanal,0.0023191489361702,70.5,,-2.815399065955289,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,120.5,439
Hexanal,0.0023191489361702,70.5,,-3.177308831980457,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,120.5,440
"2,3-Pentanedione",0.0023191489361702,70.5,,-2.314738150461733,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,120.5,441
"Butanal, 3-methyl-",0.0023191489361702,70.5,,-1.5300179814941182,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,120.5,442
"2,3-Pentanedione",0.0023191489361702,70.5,,-3.1562548319730386,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,120.5,443
"2,3-Pentanedione",0.0023191489361702,70.5,,0.8213838391917048,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,120.5,444
"Butanal, 3-methyl-",0.0023191489361702,70.5,,-7.090366110197842,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,120.5,445
"Butanal, 3-methyl-",0.0023191489361702,70.5,,-6.640793486005913,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,120.5,446
"Butanal, 3-methyl-",0.0023191489361702,70.5,,-2.7831192412849823,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,120.5,447
Hexanal,0.0023191489361702,70.5,,-3.177308831980457,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,120.5,448
"Butanal, 3-methyl-",0.0023191489361702,70.5,,-1.944987195788392,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,120.5,449
