compound_name,matched_biomarker,match_score,match_method,Condiciones,Evidencia,Origen_probable,Volatilidad,Matriz,Metodo,Vinculo Microbio.,Confianza_origen,InChIKey,CID,Flag_contaminante,Match Quality,Est. Retention Time (min),Hit 1: Match Factor,Exp_1.CDF,Exp_2.CDF,Exp_3.CDF,Exp_4.CDF,Exp_5.CDF,Exp_6.CDF,Exp_7.CDF,Exp_8.CDF,Exp_9.CDF,Exp_10.CDF,Exp_11.CDF,Exp_12.CDF,Exp_13.CDF,Exp_14.CDF,Exp_15.CDF,Exp_16.CDF,Exp_17.CDF
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.3759500000000005,959,329950.25823972304,336906.83855866146,273381.6018774863,520946.6325312189,23200.12932067378,29860.204583033395,25891.74813318042,22252.141245010804,0.0,4824.5404553309545,2228.350991749464,590344.1202494615,95860.05846439884,355061.4035335632,28633.283559289423,42399.55427293862,639308.5986502165
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.3759500000000005,933,296274.9094874209,311168.2428570305,261264.3670942648,488421.7784762037,18804.5200942066,23333.349915890616,20856.32660324869,17559.299891616076,186.40236237308636,3551.900056472289,84.00689257142835,582799.3610345647,75751.88895417788,346981.88319673634,21265.96410199481,33258.3634807622,623508.941540166
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,3.6115666666666666,917,289.40176227326106,208.1531817642276,336.8247616271524,443.97508565450926,541.9985744152193,559.8585481073023,837.6551967043983,510.16668795550254,197.77119879374504,322.2771318580276,240673.35374121903,585.712064732312,556.1119983242766,625.3381525886684,61130.083589664886,326.37754553381774,545.0174152126672
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,3.6115666666666666,925,63.633377013480185,10.657990082307917,12.069317827943811,149.9233469335262,38.72004954482239,29.950034530954955,150.2151148654441,53.73432109884776,41.13059915201769,36.22297881862854,237026.0589065818,110.65612534709692,53.61381617862244,135.80433467610544,35.723666827523125,17.222270286666088,243.40762810214
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,3.6115666666666666,909,264.5752663434696,207.7091734675792,399.1442172089508,501.87945158633886,408.197771677097,379.68416118366815,866.6123268096131,583.5321287405858,1036.328559595442,297.8744215947901,240657.4256401093,683.6922371538834,379.4136448560947,803.5992792278224,365.7771387293978,392.12675869084126,592.7006165067237
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.2324,962,61.08060160399439,37.22314100330293,196.2256029557722,49.02976929245077,183661.4104671573,212448.07417530572,170079.33175480593,135983.00699525088,206.98278599000503,35786.82305913897,108.27761099347164,36.498885069740936,594777.7667896302,33.40346367776601,180358.74530433048,256321.17582292447,168.65731504935957
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.2324,943,316456.4250646132,329645.7199613323,269541.9087072258,510186.8130189951,193555.40017881175,222416.29953941487,190082.6935521947,147895.2821917112,215.9518314614193,38650.55660061931,240617.0575213485,587927.2646341049,635474.2244866804,352742.9369593917,289729.7126836275,275777.4899373258,634799.0229016476
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.3759500000000005,959,329950.25823972304,336906.83855866146,273381.6018774863,520946.6325312189,23200.12932067378,29860.204583033395,25891.74813318042,22252.141245010804,0.0,4824.5404553309545,2228.350991749464,590344.1202494615,95860.05846439884,355061.4035335632,28633.283559289423,42399.55427293862,639308.5986502165
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.3759500000000005,933,296274.9094874209,311168.2428570305,261264.3670942648,488421.7784762037,18804.5200942066,23333.349915890616,20856.32660324869,17559.299891616076,186.40236237308636,3551.900056472289,84.00689257142835,582799.3610345647,75751.88895417788,346981.88319673634,21265.96410199481,33258.3634807622,623508.941540166
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,3.6115666666666666,917,289.40176227326106,208.1531817642276,336.8247616271524,443.97508565450926,541.9985744152193,559.8585481073023,837.6551967043983,510.16668795550254,197.77119879374504,322.2771318580276,240673.35374121903,585.712064732312,556.1119983242766,625.3381525886684,61130.083589664886,326.37754553381774,545.0174152126672
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,3.6115666666666666,925,63.633377013480185,10.657990082307917,12.069317827943811,149.9233469335262,38.72004954482239,29.950034530954955,150.2151148654441,53.73432109884776,41.13059915201769,36.22297881862854,237026.0589065818,110.65612534709692,53.61381617862244,135.80433467610544,35.723666827523125,17.222270286666088,243.40762810214
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,3.6115666666666666,909,264.5752663434696,207.7091734675792,399.1442172089508,501.87945158633886,408.197771677097,379.68416118366815,866.6123268096131,583.5321287405858,1036.328559595442,297.8744215947901,240657.4256401093,683.6922371538834,379.4136448560947,803.5992792278224,365.7771387293978,392.12675869084126,592.7006165067237
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.2324,962,61.08060160399439,37.22314100330293,196.2256029557722,49.02976929245077,183661.4104671573,212448.07417530572,170079.33175480593,135983.00699525088,206.98278599000503,35786.82305913897,108.27761099347164,36.498885069740936,594777.7667896302,33.40346367776601,180358.74530433048,256321.17582292447,168.65731504935957
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.2324,943,316456.4250646132,329645.7199613323,269541.9087072258,510186.8130189951,193555.40017881175,222416.29953941487,190082.6935521947,147895.2821917112,215.9518314614193,38650.55660061931,240617.0575213485,587927.2646341049,635474.2244866804,352742.9369593917,289729.7126836275,275777.4899373258,634799.0229016476
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.3759500000000005,959,329950.25823972304,336906.83855866146,273381.6018774863,520946.6325312189,23200.12932067378,29860.204583033395,25891.74813318042,22252.141245010804,0.0,4824.5404553309545,2228.350991749464,590344.1202494615,95860.05846439884,355061.4035335632,28633.283559289423,42399.55427293862,639308.5986502165
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.3759500000000005,933,296274.9094874209,311168.2428570305,261264.3670942648,488421.7784762037,18804.5200942066,23333.349915890616,20856.32660324869,17559.299891616076,186.40236237308636,3551.900056472289,84.00689257142835,582799.3610345647,75751.88895417788,346981.88319673634,21265.96410199481,33258.3634807622,623508.941540166
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,3.6115666666666666,917,289.40176227326106,208.1531817642276,336.8247616271524,443.97508565450926,541.9985744152193,559.8585481073023,837.6551967043983,510.16668795550254,197.77119879374504,322.2771318580276,240673.35374121903,585.712064732312,556.1119983242766,625.3381525886684,61130.083589664886,326.37754553381774,545.0174152126672
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,3.6115666666666666,925,63.633377013480185,10.657990082307917,12.069317827943811,149.9233469335262,38.72004954482239,29.950034530954955,150.2151148654441,53.73432109884776,41.13059915201769,36.22297881862854,237026.0589065818,110.65612534709692,53.61381617862244,135.80433467610544,35.723666827523125,17.222270286666088,243.40762810214
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,3.6115666666666666,909,264.5752663434696,207.7091734675792,399.1442172089508,501.87945158633886,408.197771677097,379.68416118366815,866.6123268096131,583.5321287405858,1036.328559595442,297.8744215947901,240657.4256401093,683.6922371538834,379.4136448560947,803.5992792278224,365.7771387293978,392.12675869084126,592.7006165067237
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.2324,962,61.08060160399439,37.22314100330293,196.2256029557722,49.02976929245077,183661.4104671573,212448.07417530572,170079.33175480593,135983.00699525088,206.98278599000503,35786.82305913897,108.27761099347164,36.498885069740936,594777.7667896302,33.40346367776601,180358.74530433048,256321.17582292447,168.65731504935957
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.2324,943,316456.4250646132,329645.7199613323,269541.9087072258,510186.8130189951,193555.40017881175,222416.29953941487,190082.6935521947,147895.2821917112,215.9518314614193,38650.55660061931,240617.0575213485,587927.2646341049,635474.2244866804,352742.9369593917,289729.7126836275,275777.4899373258,634799.0229016476
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.3759500000000005,959,329950.25823972304,336906.83855866146,273381.6018774863,520946.6325312189,23200.12932067378,29860.204583033395,25891.74813318042,22252.141245010804,0.0,4824.5404553309545,2228.350991749464,590344.1202494615,95860.05846439884,355061.4035335632,28633.283559289423,42399.55427293862,639308.5986502165
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.3759500000000005,933,296274.9094874209,311168.2428570305,261264.3670942648,488421.7784762037,18804.5200942066,23333.349915890616,20856.32660324869,17559.299891616076,186.40236237308636,3551.900056472289,84.00689257142835,582799.3610345647,75751.88895417788,346981.88319673634,21265.96410199481,33258.3634807622,623508.941540166
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,3.6115666666666666,917,289.40176227326106,208.1531817642276,336.8247616271524,443.97508565450926,541.9985744152193,559.8585481073023,837.6551967043983,510.16668795550254,197.77119879374504,322.2771318580276,240673.35374121903,585.712064732312,556.1119983242766,625.3381525886684,61130.083589664886,326.37754553381774,545.0174152126672
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,3.6115666666666666,925,63.633377013480185,10.657990082307917,12.069317827943811,149.9233469335262,38.72004954482239,29.950034530954955,150.2151148654441,53.73432109884776,41.13059915201769,36.22297881862854,237026.0589065818,110.65612534709692,53.61381617862244,135.80433467610544,35.723666827523125,17.222270286666088,243.40762810214
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,3.6115666666666666,909,264.5752663434696,207.7091734675792,399.1442172089508,501.87945158633886,408.197771677097,379.68416118366815,866.6123268096131,583.5321287405858,1036.328559595442,297.8744215947901,240657.4256401093,683.6922371538834,379.4136448560947,803.5992792278224,365.7771387293978,392.12675869084126,592.7006165067237
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.2324,962,61.08060160399439,37.22314100330293,196.2256029557722,49.02976929245077,183661.4104671573,212448.07417530572,170079.33175480593,135983.00699525088,206.98278599000503,35786.82305913897,108.27761099347164,36.498885069740936,594777.7667896302,33.40346367776601,180358.74530433048,256321.17582292447,168.65731504935957
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.2324,943,316456.4250646132,329645.7199613323,269541.9087072258,510186.8130189951,193555.40017881175,222416.29953941487,190082.6935521947,147895.2821917112,215.9518314614193,38650.55660061931,240617.0575213485,587927.2646341049,635474.2244866804,352742.9369593917,289729.7126836275,275777.4899373258,634799.0229016476
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.3759500000000005,959,329950.25823972304,336906.83855866146,273381.6018774863,520946.6325312189,23200.12932067378,29860.204583033395,25891.74813318042,22252.141245010804,0.0,4824.5404553309545,2228.350991749464,590344.1202494615,95860.05846439884,355061.4035335632,28633.283559289423,42399.55427293862,639308.5986502165
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.3759500000000005,933,296274.9094874209,311168.2428570305,261264.3670942648,488421.7784762037,18804.5200942066,23333.349915890616,20856.32660324869,17559.299891616076,186.40236237308636,3551.900056472289,84.00689257142835,582799.3610345647,75751.88895417788,346981.88319673634,21265.96410199481,33258.3634807622,623508.941540166
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,3.6115666666666666,917,289.40176227326106,208.1531817642276,336.8247616271524,443.97508565450926,541.9985744152193,559.8585481073023,837.6551967043983,510.16668795550254,197.77119879374504,322.2771318580276,240673.35374121903,585.712064732312,556.1119983242766,625.3381525886684,61130.083589664886,326.37754553381774,545.0174152126672
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,3.6115666666666666,925,63.633377013480185,10.657990082307917,12.069317827943811,149.9233469335262,38.72004954482239,29.950034530954955,150.2151148654441,53.73432109884776,41.13059915201769,36.22297881862854,237026.0589065818,110.65612534709692,53.61381617862244,135.80433467610544,35.723666827523125,17.222270286666088,243.40762810214
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,3.6115666666666666,909,264.5752663434696,207.7091734675792,399.1442172089508,501.87945158633886,408.197771677097,379.68416118366815,866.6123268096131,583.5321287405858,1036.328559595442,297.8744215947901,240657.4256401093,683.6922371538834,379.4136448560947,803.5992792278224,365.7771387293978,392.12675869084126,592.7006165067237
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.2324,962,61.08060160399439,37.22314100330293,196.2256029557722,49.02976929245077,183661.4104671573,212448.07417530572,170079.33175480593,135983.00699525088,206.98278599000503,35786.82305913897,108.27761099347164,36.498885069740936,594777.7667896302,33.40346367776601,180358.74530433048,256321.17582292447,168.65731504935957
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.2324,943,316456.4250646132,329645.7199613323,269541.9087072258,510186.8130189951,193555.40017881175,222416.29953941487,190082.6935521947,147895.2821917112,215.9518314614193,38650.55660061931,240617.0575213485,587927.2646341049,635474.2244866804,352742.9369593917,289729.7126836275,275777.4899373258,634799.0229016476
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.3759500000000005,959,329950.25823972304,336906.83855866146,273381.6018774863,520946.6325312189,23200.12932067378,29860.204583033395,25891.74813318042,22252.141245010804,0.0,4824.5404553309545,2228.350991749464,590344.1202494615,95860.05846439884,355061.4035335632,28633.283559289423,42399.55427293862,639308.5986502165
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.3759500000000005,933,296274.9094874209,311168.2428570305,261264.3670942648,488421.7784762037,18804.5200942066,23333.349915890616,20856.32660324869,17559.299891616076,186.40236237308636,3551.900056472289,84.00689257142835,582799.3610345647,75751.88895417788,346981.88319673634,21265.96410199481,33258.3634807622,623508.941540166
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,3.6115666666666666,917,289.40176227326106,208.1531817642276,336.8247616271524,443.97508565450926,541.9985744152193,559.8585481073023,837.6551967043983,510.16668795550254,197.77119879374504,322.2771318580276,240673.35374121903,585.712064732312,556.1119983242766,625.3381525886684,61130.083589664886,326.37754553381774,545.0174152126672
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,3.6115666666666666,925,63.633377013480185,10.657990082307917,12.069317827943811,149.9233469335262,38.72004954482239,29.950034530954955,150.2151148654441,53.73432109884776,41.13059915201769,36.22297881862854,237026.0589065818,110.65612534709692,53.61381617862244,135.80433467610544,35.723666827523125,17.222270286666088,243.40762810214
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,3.6115666666666666,909,264.5752663434696,207.7091734675792,399.1442172089508,501.87945158633886,408.197771677097,379.68416118366815,866.6123268096131,583.5321287405858,1036.328559595442,297.8744215947901,240657.4256401093,683.6922371538834,379.4136448560947,803.5992792278224,365.7771387293978,392.12675869084126,592.7006165067237
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.2324,962,61.08060160399439,37.22314100330293,196.2256029557722,49.02976929245077,183661.4104671573,212448.07417530572,170079.33175480593,135983.00699525088,206.98278599000503,35786.82305913897,108.27761099347164,36.498885069740936,594777.7667896302,33.40346367776601,180358.74530433048,256321.17582292447,168.65731504935957
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.2324,943,316456.4250646132,329645.7199613323,269541.9087072258,510186.8130189951,193555.40017881175,222416.29953941487,190082.6935521947,147895.2821917112,215.9518314614193,38650.55660061931,240617.0575213485,587927.2646341049,635474.2244866804,352742.9369593917,289729.7126836275,275777.4899373258,634799.0229016476
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.3759500000000005,959,329950.25823972304,336906.83855866146,273381.6018774863,520946.6325312189,23200.12932067378,29860.204583033395,25891.74813318042,22252.141245010804,0.0,4824.5404553309545,2228.350991749464,590344.1202494615,95860.05846439884,355061.4035335632,28633.283559289423,42399.55427293862,639308.5986502165
"Disulfide, dimethyl","Disulfide, dimethyl",1.0,exact,Esquiz.,unknown,Desconocido,VOC,fecal,GC,Posible,Baja,-,-,No,Excellent,4.3759500000000005,933,296274.9094874209,311168.2428570305,261264.3670942648,488421.7784762037,18804.5200942066,23333.349915890616,20856.32660324869,17559.299891616076,186.40236237308636,3551.900056472289,84.00689257142835,582799.3610345647,75751.88895417788,346981.88319673634,21265.96410199481,33258.3634807622,623508.941540166
Toluene,Toluene,1.0,exact,Ansied.Depres.Esquiz.,dataset_metabolomics,Ambiente/limpieza,Mixto,blood fecal fecal; blood fecal; csf; tissue fecal; plasma fecal; serum fecal; serum; bile fecal; serum; tissue fecal; tissue fecal; tissue; bile serum serum; bile serum; tissue serum; tissue; bile tissue tissue; bile urine,GC|LC,Posible,Media,-,-,Posible_contaminante,Good,4.734816666666666,848,276.5815434830547,189.70261962780188,274.51436959070475,330.4808160467255,11961.399704145617,40415.26637538898,481.64048423194265,36515.49303544606,124.27396772052892,15761.504770131458,0.0,481.09737461269424,0.0,365.818133988064,62908.75380505234,0.0,327.5672956214901
Toluene,Toluene,1.0,exact,Ansied.Depres.Esquiz.,dataset_metabolomics,Ambiente/limpieza,Mixto,blood fecal fecal; blood fecal; csf; tissue fecal; plasma fecal; serum fecal; serum; bile fecal; serum; tissue fecal; tissue fecal; tissue; bile serum serum; bile serum; tissue serum; tissue; bile tissue tissue; bile urine,GC|LC,Posible,Media,-,-,Posible_contaminante,Excellent,4.842483333333333,905,38.86936237583831,8712.97786364579,19026.95748101668,23295.20611256467,1381.7919479107288,4888.0810223210165,11497.445888300035,8566.433994871037,0.0,4057.793137000741,0.0,21540.98642628825,26704.18274817769,134615.84976807877,12915.466260733088,73752.12824602278,10953.099694862416
Toluene,Toluene,1.0,exact,Ansied.Depres.Esquiz.,dataset_metabolomics,Ambiente/limpieza,Mixto,blood fecal fecal; blood fecal; csf; tissue fecal; plasma fecal; serum fecal; serum; bile fecal; serum; tissue fecal; tissue fecal; tissue; bile serum serum; bile serum; tissue serum; tissue; bile tissue tissue; bile urine,GC|LC,Posible,Media,-,-,Posible_contaminante,Good,4.842483333333333,889,8396.777549940281,12212.34865934371,23129.184711215592,31566.467007138337,13187.076677871635,41664.60481826982,14082.45256719446,38248.70415727296,573.6794033036008,16732.53401721121,0.0,24209.341900181105,28171.766792929782,136018.24933711355,65327.7191684705,76252.47761721241,15919.098238924596
"1-Penten-3-one, 2-methyl-",1-Penten-3-one,0.0,derivative,Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum fecal; serum; tissue unknown,LC,Posible,Baja,JLIDVCMBCGBIEY-UHFFFAOYSA-N,-,No,Good,4.831716666666667,850,535.6486661856635,0.0,0.0,485.5383622116042,42255.47508986315,17099.379671566094,2722.319714047147,16168.969307679508,0.0,5904.159163846121,405.5483690858438,1098.5453641343634,17040.028640545028,27795.16238261032,21083.906086987365,13029.50017110328,1573.806094269362
"1-Penten-3-one, 2-methyl-",1-Penten-3-one,0.0,derivative,Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum fecal; serum; tissue unknown,LC,Posible,Baja,JLIDVCMBCGBIEY-UHFFFAOYSA-N,-,No,Poor/No match,5.064966666666667,646,796.8929818634315,12123.076964483178,19429.073679495417,13954.092262505106,2443.886856153971,1271.7541131255784,28859.803752649525,1140.9159921756657,126.0946799211806,352.37698991790603,705.2617977380505,27071.375624848824,4543.690292648513,4897.559606146446,1611.442301426141,3423.044443150153,23466.214256036696
"2-Pentenal, 2-methyl-",2-pentenal,0.0,derivative,Esquiz.,dataset_metabolomics,Biológico humano,Desconocido,fecal unknown,-,Posible,Baja,DTCCTIQRPGSLPT-ARJAWSKDSA-N,-,No,Poor/No match,4.831716666666667,633,18177.43795596206,17506.69085368496,25768.416975715576,19915.157449409096,54224.07404574812,23678.01780626435,36854.213349161735,21421.044481645946,457.8426804892455,7904.912406717403,0.0,34166.71291544093,25543.723312973263,38273.96546592044,27420.00931114645,19490.556554219635,29807.398225153705
Toluene,Toluene,1.0,exact,Ansied.Depres.Esquiz.,dataset_metabolomics,Ambiente/limpieza,Mixto,blood fecal fecal; blood fecal; csf; tissue fecal; plasma fecal; serum fecal; serum; bile fecal; serum; tissue fecal; tissue fecal; tissue; bile serum serum; bile serum; tissue serum; tissue; bile tissue tissue; bile urine,GC|LC,Posible,Media,-,-,Posible_contaminante,Good,4.734816666666666,848,276.5815434830547,189.70261962780188,274.51436959070475,330.4808160467255,11961.399704145617,40415.26637538898,481.64048423194265,36515.49303544606,124.27396772052892,15761.504770131458,0.0,481.09737461269424,0.0,365.818133988064,62908.75380505234,0.0,327.5672956214901
Toluene,Toluene,1.0,exact,Ansied.Depres.Esquiz.,dataset_metabolomics,Ambiente/limpieza,Mixto,blood fecal fecal; blood fecal; csf; tissue fecal; plasma fecal; serum fecal; serum; bile fecal; serum; tissue fecal; tissue fecal; tissue; bile serum serum; bile serum; tissue serum; tissue; bile tissue tissue; bile urine,GC|LC,Posible,Media,-,-,Posible_contaminante,Excellent,4.842483333333333,905,38.86936237583831,8712.97786364579,19026.95748101668,23295.20611256467,1381.7919479107288,4888.0810223210165,11497.445888300035,8566.433994871037,0.0,4057.793137000741,0.0,21540.98642628825,26704.18274817769,134615.84976807877,12915.466260733088,73752.12824602278,10953.099694862416
Toluene,Toluene,1.0,exact,Ansied.Depres.Esquiz.,dataset_metabolomics,Ambiente/limpieza,Mixto,blood fecal fecal; blood fecal; csf; tissue fecal; plasma fecal; serum fecal; serum; bile fecal; serum; tissue fecal; tissue fecal; tissue; bile serum serum; bile serum; tissue serum; tissue; bile tissue tissue; bile urine,GC|LC,Posible,Media,-,-,Posible_contaminante,Good,4.842483333333333,889,8396.777549940281,12212.34865934371,23129.184711215592,31566.467007138337,13187.076677871635,41664.60481826982,14082.45256719446,38248.70415727296,573.6794033036008,16732.53401721121,0.0,24209.341900181105,28171.766792929782,136018.24933711355,65327.7191684705,76252.47761721241,15919.098238924596
Toluene,Toluene,1.0,exact,Ansied.Depres.Esquiz.,dataset_metabolomics,Ambiente/limpieza,Mixto,blood fecal fecal; blood fecal; csf; tissue fecal; plasma fecal; serum fecal; serum; bile fecal; serum; tissue fecal; tissue fecal; tissue; bile serum serum; bile serum; tissue serum; tissue; bile tissue tissue; bile urine,GC|LC,Posible,Media,-,-,Posible_contaminante,Good,4.734816666666666,848,276.5815434830547,189.70261962780188,274.51436959070475,330.4808160467255,11961.399704145617,40415.26637538898,481.64048423194265,36515.49303544606,124.27396772052892,15761.504770131458,0.0,481.09737461269424,0.0,365.818133988064,62908.75380505234,0.0,327.5672956214901
Toluene,Toluene,1.0,exact,Ansied.Depres.Esquiz.,dataset_metabolomics,Ambiente/limpieza,Mixto,blood fecal fecal; blood fecal; csf; tissue fecal; plasma fecal; serum fecal; serum; bile fecal; serum; tissue fecal; tissue fecal; tissue; bile serum serum; bile serum; tissue serum; tissue; bile tissue tissue; bile urine,GC|LC,Posible,Media,-,-,Posible_contaminante,Excellent,4.842483333333333,905,38.86936237583831,8712.97786364579,19026.95748101668,23295.20611256467,1381.7919479107288,4888.0810223210165,11497.445888300035,8566.433994871037,0.0,4057.793137000741,0.0,21540.98642628825,26704.18274817769,134615.84976807877,12915.466260733088,73752.12824602278,10953.099694862416
Toluene,Toluene,1.0,exact,Ansied.Depres.Esquiz.,dataset_metabolomics,Ambiente/limpieza,Mixto,blood fecal fecal; blood fecal; csf; tissue fecal; plasma fecal; serum fecal; serum; bile fecal; serum; tissue fecal; tissue fecal; tissue; bile serum serum; bile serum; tissue serum; tissue; bile tissue tissue; bile urine,GC|LC,Posible,Media,-,-,Posible_contaminante,Good,4.842483333333333,889,8396.777549940281,12212.34865934371,23129.184711215592,31566.467007138337,13187.076677871635,41664.60481826982,14082.45256719446,38248.70415727296,573.6794033036008,16732.53401721121,0.0,24209.341900181105,28171.766792929782,136018.24933711355,65327.7191684705,76252.47761721241,15919.098238924596
