compound_name,hit_match_factor,match_quality,retention_time,cluster,Exp_1.CDF,Exp_2.CDF,Exp_3.CDF,Exp_4.CDF,Exp_5.CDF,Exp_6.CDF,Exp_7.CDF,Exp_8.CDF,Exp_9.CDF,Exp_10.CDF,Exp_11.CDF,Exp_12.CDF,Exp_13.CDF,Exp_14.CDF,Exp_15.CDF,Exp_16.CDF,Exp_17.CDF
"2-Decenal, (E)-",769,Fair,27.540616666666665,1,9.907718203602418,9.87828946467952,11.265829604748111,12.70306695608706,11.623424337178362,10.843975593319744,10.58015344307012,12.297707543026762,0.0,10.952387308440812,10.530158078572208,11.18732977509316,10.72859870416026,15.310664251364146,12.67539820573661,12.62962144929096,11.13308236471697
"2-Decenal, (E)-",813,Good,27.540616666666665,1,10.217204069460546,10.139045409944345,11.52890411295954,12.723766394240128,12.377990001920304,11.72704431622748,11.66312342726729,12.771110594872225,5.299767453501776,11.193839464919604,11.17233502733798,11.967975823546668,11.517500476233945,15.274494893482164,12.938584696207224,12.801768352089509,11.452454412558945
"Dodecane, 2,6,11-trimethyl-",770,Poor/No match,27.540616666666665,1,10.528148869965884,10.198632168427268,11.175646884578136,10.660224093172696,12.868660237119755,12.869875332942602,12.346001745054998,12.900778796967383,4.890314220946616,14.562447622365625,12.15959162839478,12.64803583722895,12.131044452822096,12.67525737116104,12.816954742194667,12.645776215170113,12.57991128516654
"Benzeneacetaldehyde, α-ethylidene-",825,Good,27.6411,1,7.711642207747062,0.0,8.319281536663448,8.09491123541811,10.119603120906422,10.258800951967329,9.380034928661816,9.957458270067226,0.0,16.065929468254637,9.200196648951332,9.87312798303618,9.108793854459387,9.187146386655336,9.381976290916768,9.49604892839421,13.423774106215246
"Benzeneacetaldehyde, α-ethylidene-",851,Good,27.759516666666663,1,7.724185360880901,7.3690013494197295,7.993114946947404,7.678360291997678,9.042674807258631,9.167560728931912,9.542319610410512,8.885506576868753,5.352765769313158,16.052809089272984,8.911164322026453,8.913276740966706,9.26523038034352,9.22781703713867,8.563786452171627,9.006917259781797,15.470437096238546
"Benzeneacetaldehyde, α-ethylidene-",861,Good,27.759516666666663,1,7.564899176160931,7.752559548778698,7.689710350605804,7.474136881566742,13.066149475133807,10.990870385851512,13.874893257090848,13.522306276871602,0.0,15.989031459431184,10.209712495591427,12.018004479464764,13.383325386365335,14.255764172467629,10.591699341976184,11.303521095421893,15.753182995861453
"Benzeneacetaldehyde, α-ethylidene-",805,Good,27.867183333333333,1,12.12700787471852,12.310612942263951,12.354515678406733,13.32925278607951,17.080097551228796,17.09274071949901,15.725811593402566,16.426901460599073,4.878554168873566,12.826879444054171,16.062104600457435,16.828125566607728,15.60001385179065,16.192595911099843,16.47014250434496,16.42738006413552,15.930769722305437
"Benzeneacetaldehyde, α-ethylidene-",798,Fair,27.867183333333333,1,12.024985811086896,11.360420424889528,12.26886252700575,12.457926656240115,17.057460611827594,17.06703610121383,15.70264461991896,16.390637754048235,1.3232142471887065,13.66282550014702,16.047653808919076,16.79960356403268,15.567124991825429,16.170532255456465,16.449829790750062,16.404018722425793,15.91204243504181
"Benzeneacetaldehyde, α-ethylidene-",817,Good,27.867183333333333,1,11.82388913900286,0.0,12.264174436720566,10.400754112770782,17.02051427501291,17.03493037776614,15.64474980264857,16.35139313836513,1.039315908914103,14.27466212199264,15.993723781941856,16.764628034168148,15.524613742350375,16.12739423318873,16.40443607355722,16.36620029682622,15.868424252181004
"Benzeneacetaldehyde, α-ethylidene-",915,Excellent,27.867183333333333,1,11.95169195486346,12.110374480412991,12.177440802185236,13.147968437136672,16.91226973238729,16.926513701387332,15.553857904680443,16.25890407323173,5.267577606699762,12.378486250710054,15.8925926427588,16.6600272731209,15.429394917630905,16.02381906985184,16.301198604887638,16.259168753940923,15.760553104575395
"5-Thiazoleethanol, 4-methyl-",761,Fair,28.10761666666667,1,8.076476314670117,7.898051273452189,9.394262617136434,8.393743561477011,15.689832223709844,15.149590201646218,14.210482048272198,15.323893723487478,0.0,16.207057446063157,12.986200101716554,14.96792449875502,14.142370884804867,13.842725204465095,14.512765861896195,13.948462031768315,13.195871073243444
Nonanoic acid,905,Excellent,28.1435,0,17.274984367230406,17.69911215522054,16.51596647488865,17.566311414206066,18.84044257481037,18.6966513619054,18.80870813469935,18.282197621327413,0.0,19.012251259594446,18.418847981572597,18.20206532483322,18.668921909444048,19.02531046814283,18.51974533314053,18.684193119013408,19.276890910989792
Indole,972,Excellent,28.943766666666665,1,21.013241398728063,20.33524660453298,21.121030364277782,21.090761128194632,22.620192759118147,21.95498241977624,22.34948030127056,22.70044395415306,15.846561460703622,22.669645837757887,21.685650604295816,22.534410520822213,22.388147200925506,22.332161867875392,22.47869980513808,22.07313600355226,21.413680957462667
Tridecane,914,Excellent,29.019133333333333,1,14.170373636386367,13.919428265987364,15.098695398514328,14.603931887742892,17.059363304139566,16.953182843646676,15.738535513114066,16.560805763452997,10.874136727127423,16.983696410048925,16.161763936962416,16.883256602184257,15.972876550852384,16.354480506348796,17.06804441752831,17.091267967564697,15.521355871660754
2-Undecanol,701,Fair,29.28828333333333,1,11.688651959728723,11.627001163591212,12.29822353031512,12.15921542747344,14.064353115311174,13.422889193487066,12.875154130714716,13.293802534939555,5.340382127885338,14.04821925462741,12.431278968759123,13.845946149183794,13.108951286365786,13.514179539885038,13.6320670625437,13.516022128749778,13.092066465486436
"1-Octanol, 2-butyl-",770,Fair,29.306216666666668,1,10.197106846012463,10.476663416942756,11.422992351065462,11.788357220003766,13.679162648078478,13.493766212616954,13.281647355241786,13.111454982391228,0.0,14.106048219535658,12.777835412853962,13.887278023585525,12.28333438894732,13.930172815031224,14.51261173607016,13.19110112266313,12.918730446195426
n-Tridecan-1-ol,794,Fair,29.700966666666663,1,10.13885029378639,10.21666125399296,11.142370783441589,11.1452133884515,13.00643998369038,12.851106869772954,12.691890700925384,12.243545890756572,0.0,13.559973853003289,11.420083060855417,13.349712773421697,11.744838921158577,13.179010570039644,14.0119485878364,12.468693202821882,11.96921416781944
"Nonane, 2,2,4,4,6,8,8-heptamethyl-",822,Good,29.7261,1,12.554715929382631,12.307380349756585,12.789482518253688,12.507584811664344,13.734760225746289,13.84707449756223,13.291555244311365,13.734493976886474,8.950379191713848,13.80880985199778,13.067185702689468,14.5163525261369,13.33511169248174,13.706266306703409,13.79228438494047,13.910486507984144,12.836808003731264
"Dodecane, 2,6,10-trimethyl-",781,Fair,30.7058,1,10.025270003447076,10.334099260818668,10.879575000245312,10.896282070315358,12.784541357843477,12.679229521461703,12.444004430517849,11.41081094871479,3.711077933306582,13.718609521370563,11.643740200548908,13.053580145953806,11.816340977092697,12.705078318581515,13.730542212040657,12.741633783521046,11.868011705846742
"Dodecane, 2,6,10-trimethyl-",801,Good,30.7058,1,9.942400532606968,10.256554353887308,10.77257673451482,10.846703891381042,12.708094122738734,12.59820365606101,12.330796816635967,11.672659448889355,0.0,13.639817440805144,11.557552642989585,13.014399162187082,11.729960797335506,12.654855292761397,13.651931597811473,12.67594446790026,11.769349162478136
"Benzenepropionic acid, 2-tetradecyl ester",904,Poor/No match,30.824216666666665,1,0.0,0.0,0.0,0.0,12.780496432198692,12.799907344246533,8.07458839747982,14.04407182023201,0.0,14.654193767673174,10.79128312661648,12.770726577363716,10.52583559449689,11.991012708463362,11.392976175578442,11.457865233949672,0.0
Hydrocinnamic acid,749,Fair,30.824216666666665,1,8.216824190548122,8.444584139904181,10.576219756669929,8.607964886273965,13.563587923837156,13.61095332581773,9.655420517288388,14.951960733820616,6.111227800607961,15.586581453377809,12.011050967448512,13.585995211822526,11.521229489761796,12.74079765205364,12.396696286868377,12.384380407881515,9.35755092213973
α-Cubebene,929,Excellent,31.05388333333333,1,13.135796519669356,12.907649098862384,14.459869492161449,14.87652714272282,15.88224361424632,15.522213793995878,15.432383048024288,15.407686239375536,9.213573457156444,17.54962921633092,14.225858750390792,17.46249527232355,14.502622176277892,16.84241773678304,16.896706422339733,15.568249937504062,15.314784939789073
"4-Methylcatechol, 2TMS derivative",704,Poor/No match,31.66755,1,13.037999796247396,12.959960473835515,12.732593628518844,13.071236835434004,13.562587831999975,13.727156704539905,13.765196349160066,13.64629701168793,9.32198680328468,13.523212589674356,13.645687394218902,13.199216101907137,13.85670710889181,13.135431857303098,13.64759415142472,13.374845842309975,13.452124135076724
"1,2,4-Metheno-1H-indene, octahydro-1,7a-dimethyl-5-(1-methylethyl)-, [1S-(1α,2α,3aβ,4α,5α,7aβ,8S*)]-",912,Excellent,32.022816666666664,1,13.554563761681392,12.852461375339756,14.24127167118906,13.98145725176838,15.145588993240088,14.903624161126531,14.358235525900929,14.851385692970553,8.757052909072108,15.97453701450675,14.810592520481157,16.102629047544756,14.550645806742388,15.78766480753293,15.609711514393476,14.540139264225743,14.546719355271378
n-Decanoic acid,809,Good,32.10176666666667,1,10.6215583661467,11.1936243943555,12.173302507027488,11.424147456332843,14.235854394345107,15.231925079355872,13.628351301404615,15.262119427116149,7.185570126708269,14.600252287736446,13.775063780667509,15.24385521062829,13.754990733889176,15.527928643824293,14.45018437544582,14.808029236742106,14.906564361098097
n-Decanoic acid,858,Good,32.1879,1,9.784713257118014,10.18704710990922,10.23835948528423,10.18171106336741,15.693924872507852,14.591377971151552,12.597402673757722,13.766637116713287,0.0,16.643098387771957,12.289019530205282,14.592613395524603,12.315518926570734,15.127791558893357,14.078534688587208,13.8062823221463,13.473237077118617
.alfa.-Copaene,955,Excellent,32.309916666666666,1,15.762498838744524,14.825676044848668,16.388007250243735,16.221735087593242,17.324641305001407,17.348283279803773,16.843535072315213,17.53567252768333,11.4456431950681,18.83849750267391,16.779462021289802,18.60463896250506,16.99724807014052,18.03480258377813,18.168132730125727,16.985002965261096,16.98194196554235
.alfa.-Copaene,956,Excellent,32.309916666666666,1,15.763046819595166,14.824862359961871,16.386404891034417,16.222465466182882,17.318006151767975,17.34372178902604,16.836664920726356,17.531728098879444,11.47632613482783,18.833658299900325,16.776105073194646,18.60316894100296,16.99290868376495,18.033519561370973,18.166137917262866,16.978887236791977,16.979155700423316
"1H-Cyclopenta[1,3]cyclopropa[1,2]benzene, octahydro-7-methyl-3-methylene-4-(1-methylethyl)-, [3aS-(3aα,3bβ,4β,7α,7aS*)]-",831,Good,32.8518,1,11.335977607970902,11.138887776498697,12.551094266947423,12.71581067751682,13.45809768740792,13.097119212750467,13.440473244826732,13.018398663027272,5.457069323468834,15.097599478335738,12.088076724800164,14.877282851837576,12.789421453904016,14.193306369358808,14.386203147388173,13.072491214713754,13.11529882342716
"Indole, 3-methyl-",936,Excellent,33.006116666666664,1,20.8970804782535,20.96309006928,21.424518079997,20.87852066208752,22.77607082473608,22.65734590375395,21.54957370217408,22.434333851788253,15.641585179716516,22.82077703413781,22.064532209126167,22.736090883051958,22.36232758017822,22.14429292537651,22.726672298930623,22.574583072263792,21.44247289703311
α-Cubebene,704,Fair,33.14248333333333,1,9.188796425294475,9.356398822934963,10.878831155429737,10.702575990532312,11.875760442883044,11.160087625744328,11.76824047597689,11.374145645148198,0.0,13.478378207179592,10.063213245477268,13.327125799393135,11.615493833399269,12.480572241169876,12.948042494042436,11.508523363894836,11.344836313703146
2-Dodecanone,761,Fair,33.30755,1,11.210100533118146,10.665407284827388,11.699487747847613,11.270863994382449,13.422151030457533,12.942025502092113,12.703267300257318,12.849058291823845,0.0,13.724097698568444,12.17845064499924,13.452905339415713,12.528028833015648,12.824190989530424,13.318012634995227,12.93462312227357,12.285735617316805
Tetradecane,887,Good,33.451100000000004,1,14.602355329733724,14.20077653686842,15.1353517104499,14.710294378612032,17.094267121575108,16.855220357816417,16.31162491596879,16.431070946065052,7.886490184600458,17.312064701945996,16.124087557082586,16.99055491732713,16.01869044348026,16.446805840941767,16.989729592136502,16.55094577203073,15.614416786196124
"2,4,7,9-Tetramethyl-5-decyn-4,7-diol",840,Good,33.91045,1,11.82833071751384,11.738713010221725,11.803763918437202,11.965127769432526,14.18844734502838,13.963004310440828,13.88438458659374,13.908427484295505,0.0,13.679657038236275,13.509277099098416,13.828797788718315,13.522309341733584,14.008705238921545,13.990865431509985,14.331481414866936,13.459592319514538
"2,4,7,9-Tetramethyl-5-decyn-4,7-diol",800,Good,33.914033333333336,1,11.952724259723391,11.883159648903668,11.875380585494128,12.065252003346354,14.332206422411598,14.10716502134908,13.997534098668533,14.08150800580612,0.0,13.787390546896171,13.672642002997316,13.916259149450944,13.674243885472269,14.126751204401444,14.084604699451395,14.485378884825568,13.637633767192076
Caryophyllene,971,Excellent,34.20471666666666,1,16.767113289445867,15.975565304918236,17.016746488205516,17.456967235649415,18.405698295161635,18.181149717508497,17.70903669659834,18.25695091456189,12.681424608694746,19.57347833101259,17.51076310088677,19.42181032650043,18.17242317188957,18.98082396973513,19.11786163674349,18.08001366083058,18.011133202749544
"1H-Cyclopropa[a]naphthalene, 1a,2,3,5,6,7,7a,7b-octahydro-1,1,7,7a-tetramethyl-, [1aR-(1aα,7α,7aα,7bα)]-",910,Excellent,34.631766666666664,1,13.06693394303838,12.740969796817378,13.640703687010737,13.022004325567249,15.247139645541887,14.51883650886775,13.609422124797382,14.350717670292052,7.692207945551383,14.946719556825094,14.155755788041468,15.034341446025865,14.199064539233378,14.360999462643871,14.418170762665405,14.212744184025103,13.830278036285188
trans-α-Bergamotene,941,Excellent,34.78606666666667,1,14.14113708151573,14.241799603568744,15.457475946402583,15.275581417543432,17.210851843657636,16.53225912428977,16.049380282938447,16.69389013888197,10.351771042069409,18.824930485162337,15.278368034062458,18.247441119874,15.790076345141886,17.15096455765329,17.76982037741067,16.77776120348089,16.318226788877798
Erucin,839,Good,34.922450000000005,1,11.94268330189186,11.466203191875648,12.085177329281516,12.023129188658238,14.46143655308938,14.337062984591798,13.525293949686215,14.2389131564413,0.7744780366782661,14.103772998737234,13.612596399368092,14.926670626199844,13.88996538040785,13.489726629941444,14.153570895707633,14.062890280278609,13.07827027472331
α-Cubebene,795,Fair,35.32436666666667,1,7.105964143695271,7.384997915505616,9.306607079319097,9.92945169874346,10.622038428777731,9.340786754133337,11.21727213501952,9.75036418210854,0.8352200404158039,12.96667962836712,6.772309974593269,12.563504567359422,10.36455105147582,11.689162174157458,12.194714038934988,10.476606300633636,10.40805512810206
"6,11-Dimethyl-2,6,10-dodecatrien-1-ol",787,Fair,35.4105,1,11.701365445410325,10.958304530604318,12.182837144303749,11.515731391338637,14.28334783570842,14.113843920984078,13.35053651898316,13.47686034157367,0.0,14.469676444987732,13.15613530446485,14.337937122408182,13.138916690631987,13.590194672008058,14.190549371194766,13.64309337343122,12.6171504358441
α-Cubebene,776,Fair,35.442800000000005,1,7.154258734421771,6.6971079782699885,9.72562455976026,9.52884751471701,10.893779162593097,9.8478767812029,10.67741732336933,9.9868028636603,0.0,12.666747818224325,8.789974682889339,12.70336863916433,10.41506077629052,11.642378102823669,12.173535529645754,10.790234287811748,10.354819817386202
"5,9-Undecadien-2-one, 6,10-dimethyl-",887,Good,35.55045,1,10.274482897076672,10.304980226678778,11.173243069349272,11.455604199112228,14.19233943511564,13.157822029833977,13.288002165160382,12.614593804579073,0.0,13.879117888673608,12.027010274629829,13.81395034209711,12.535770296507575,13.158097409371177,13.514395695467687,12.862548571005966,12.015690600205334
"5,9-Undecadien-2-one, 6,10-dimethyl-",869,Good,35.55045,1,9.942520496960933,9.993762153867168,10.853931765073838,11.180415511960296,14.05175030549603,12.971242943183803,13.09417223635899,12.430978586612888,2.2213012256366147,13.777845273658835,11.74672641915525,13.688603965274318,12.328103976830272,12.974092026802335,13.406565964365752,12.662802469577697,11.760887604047
"5,9-Undecadien-2-one, 6,10-dimethyl-, (E)-",824,Good,35.55045,1,10.150854591637106,10.100443684539234,10.95120267586495,11.237909604153348,14.061284028512937,12.989566205694416,13.148524477292348,12.473904128299036,1.5997305228202774,13.75722000118682,11.831033814753432,13.678284840751248,12.395020267314123,13.001915406576575,13.389746123319842,12.701558822082214,11.859404278763003
Humulene,910,Excellent,35.733466666666665,1,13.785518668386592,12.889084798950153,13.957105647584983,13.891552299343596,15.264688673473009,15.02052674875832,14.607792067812987,14.984129412287585,6.552356904123112,16.46841191193954,14.15490587388983,16.32561095085704,15.1773729365556,15.750473062834866,16.080244943800594,15.048241552738483,14.530061416252003
"4,8,12-Tetradecatrien-1-ol, 5,9,13-trimethyl-",795,Fair,35.90213333333334,1,13.2450032795188,12.467034199971854,13.831480616958924,13.180858132942449,15.822378311893129,15.580971801944289,14.853126860459124,15.084472092075217,8.026028169972845,16.07143379842292,14.685370598563992,15.817350443349506,14.672708167585196,15.1515930976064,15.7238490813352,15.2271641623013,14.17085446284153
"cis-Muurola-4(15),5-diene",759,Fair,35.99185,1,11.266447273363934,10.837827698410369,12.523190185345095,12.413770423355585,13.981701936234176,13.357953437555828,13.432578974576456,13.244742301230994,0.0,15.164442760270392,11.91963422010786,15.289425919938038,13.184065569470548,14.440255581572057,14.905630257765276,13.225645981293573,12.974253425621772
"Tetradecane, 2-methyl-",806,Good,36.09593333333333,1,11.799866186176422,11.19807304084264,12.185334233963482,11.584943638632398,14.222558341977054,13.891266222161772,13.369693202693552,13.457561227893574,6.224580452362689,14.407384819854748,13.155252323659765,14.13090222644312,13.040198195115432,13.4504450558653,13.931371916158517,13.463283876611197,12.482724384262522
"Tetradecane, 3-methyl-",872,Good,36.41173333333334,1,12.194580754317702,12.004862384256231,12.913308818845897,12.270537295556766,14.894067852278935,14.560279181577709,13.968161907720084,14.023473620702632,0.0,14.90879929264334,13.536401415485626,14.827031265916368,13.658180531237168,14.224423012639296,14.562293763531786,14.008754661429418,13.280767567593356
γ-Muurolene,842,Good,36.5804,1,10.113863070691464,9.367418270528765,11.254280034150822,11.120639624659432,12.467221347149389,12.044697528743717,12.229907971716354,11.86447159338133,1.830753207205804,13.897518934268376,11.178285553417876,13.68937805089383,12.052866347604,12.933628502699174,13.555133006816948,12.207368859917166,11.86365883977074
"Acetic acid, trifluoro-, 3,7-dimethyloctyl ester",739,Fair,36.623450000000005,1,10.141216497033083,9.449169958475723,11.061759648680548,10.047849258387815,12.959730490161778,12.54820413646365,12.084336266082838,12.134084087146078,3.675211378266784,13.1144570837694,11.754711132932798,12.807274105182312,11.792340843509974,12.194698705226571,12.682315664520386,12.138903986865936,11.308946604769432
Germacrene D,878,Good,36.78135,1,11.799009765669766,11.420328511303142,13.16012835186168,13.503465002552035,13.090415450054705,12.272843353315409,13.823186035929806,12.382500899616764,5.870480692916808,16.041458346610867,10.225751858232073,15.568471906264648,13.091422583981666,14.707580567387565,15.058214773024575,13.346686951663706,13.308353397244124
trans-β-Ionone,753,Fair,36.792116666666665,1,8.89403147726336,8.78609010420355,8.425445483745575,8.351440971526696,13.344840898425932,13.191658675246408,12.277416360474858,12.82997149333256,0.0,10.34780369009662,12.174058568436443,11.714104429454215,12.05935736725647,10.89573025474164,11.832052570455536,12.160259567245316,11.497737806049372
"2H-Indol-2-one, 1,3-dihydro-",801,Good,36.88543333333334,1,12.394312032226164,12.79865520615516,13.281100658091512,12.658636129316946,15.926033888952254,15.72151790744017,15.682855133951035,15.748636257573835,0.0,16.852297543556745,14.804962042996785,16.241918463309002,15.458058618333997,15.44786903406624,15.685885492578851,15.357728630989453,14.77729628749299
1-Pentadecene,866,Good,37.06845,1,13.552968879608706,12.702888054301363,13.925504077649396,13.279542032549712,16.007936047133526,15.750579381820994,15.173871855915342,15.10031850550872,0.0,16.249801704978097,14.820991313469351,15.995912031781833,14.905923976499269,15.282055969372704,15.74276312220496,15.289764937389712,14.30980299744588
1-Pentadecene,861,Good,37.20123333333333,1,13.305703390331988,12.775327008220176,13.762547868720503,13.240895249238724,15.870700418034138,15.53989489794716,15.218944590145885,14.90659049368324,7.0726665758688885,16.031450456913042,14.6867885558863,15.682629863526095,14.664972589394578,15.102627417227952,15.549991854352267,15.08400135743081,14.30946392648888
"Naphthalene, 1,2,3,5,6,7,8,8a-octahydro-1,8a-dimethyl-7-(1-methylethenyl)-, [1S-(1α,7α,8aα)]-",862,Good,37.25505,1,14.017518838697566,13.615087824732717,14.659064005715702,14.008785383902763,16.073406549309805,15.946182543712382,15.124500657541622,15.683181760216852,6.823175240610125,16.409197977930464,15.215134655006676,16.233673051443823,15.388070818132473,15.827066139451247,16.18246704241838,15.600104573901044,14.875266151028008
1-Pentadecene,704,Fair,37.42731666666667,1,12.353303318176366,11.826543003848078,13.01765036001376,12.311313375472164,14.882802430615769,14.578697932314814,14.214992688349104,14.060832380630584,0.0,15.05046855215354,13.6534591830404,14.796877588631048,13.839543589869733,14.114108678234803,14.573229151260485,14.14682409591277,13.22873212348851
"Pentadecafluorooctanoic acid, pentadecyl ester",723,Fair,37.42731666666667,1,10.83094387560212,10.155672168059908,11.255784553043954,11.09129131307197,13.878581267647744,13.478353125660918,13.04994085396086,12.802152460831463,0.0,13.855201276317208,12.46701412621112,13.637644992995998,12.096997685093324,12.857614724037012,13.10723138538762,12.903402862122554,11.808854707442393
2-Tridecanone,708,Fair,37.5278,1,13.18778942034298,12.303793588335576,13.547903621179902,13.008953216548472,15.658087732990849,15.253901079388717,14.827058573231922,14.767086046074644,6.784005960643848,15.65778990386864,14.25104482922008,15.550336817281876,14.683933991863386,14.92804291705646,15.257675910511214,14.867637179415947,14.017361212933515
α-acorenol,749,Poor/No match,37.5278,1,8.967133104083215,8.842494754710529,10.901016644485257,9.575814252226616,13.506666115783323,13.30988900935715,11.271113230931972,13.092006116070475,4.254061704431862,14.514727375651448,12.138053106096384,13.88903509514263,12.73424228437225,13.144169832914567,13.47016795096548,12.902360366742636,11.30345526404085
Pentadecane,863,Good,37.628283333333336,1,14.23206198958994,13.44420235029517,14.664592092339436,14.169231173233126,16.79669667694893,16.435138738591384,16.13775160824279,15.93115645139438,8.453029123541452,16.886318034091126,15.631686847026147,16.65248372394187,15.706128550910654,16.052450341666372,16.442726179186934,16.005383303243782,15.259084389925407
Pentadecane,910,Excellent,37.628283333333336,1,13.981819755400812,13.123412146037497,14.34969731951421,13.846437155929353,16.467523681613265,16.143399484895838,15.814496522133007,15.592774846980358,6.917984414196337,16.518950044722274,15.31196708937294,16.32781197864542,15.344856928851584,15.733727749699751,16.114034824882594,15.707319381144046,14.90929208578386
8-Heptadecene,795,Fair,37.850766666666665,1,12.710997145425573,12.271196317499594,13.213644479968396,12.645310073889444,15.242665839930105,14.98106214331732,14.612060888533955,14.397010335334206,0.0,15.398695958270409,14.083599173032194,15.075878848063928,14.236171449539327,14.507465755698766,14.88555546721563,14.443757460725372,13.736848578573449
"2,4-Di-tert-butylphenol",944,Excellent,37.92255,1,16.161155523137328,16.912190957811863,16.27372964277845,16.650555424381928,18.02787441461744,17.72068302343864,18.63406048493905,17.374878595300867,9.114577891380888,17.426668506496842,17.618252786579273,17.109139927769185,18.252315680404053,17.59996223281406,17.70605601799922,17.54413692500647,18.012266905387094
β-Bisabolene,872,Good,37.92613333333334,1,11.046153696812516,9.814863580250089,12.10470831405392,11.548604922655148,14.302883048780382,13.480404419889917,12.690254705379798,13.291077883759744,3.936876257648128,15.736213439671952,11.885643099189148,14.996804394961291,12.364316164620243,13.746403685199835,14.4150703023556,13.506504970279876,12.448985330505977
"cis-muurola-4(14),5-diene",720,Fair,38.0948,1,9.716293045188545,8.85157136505517,10.96368109442926,10.788102131627747,12.183466255516588,11.498850625370045,11.80219874619063,11.2479432429875,0.0,13.408899153451207,10.48658508430482,13.152388229917964,11.806366428420086,12.377110918455426,13.186482661182644,11.989318667342031,11.126239059953829
1-Pentadecene,788,Fair,38.2527,1,11.1761758214037,10.546138268763736,11.7824576822304,11.235665209308925,13.616654816394986,13.277239153584745,12.85307598745587,12.655449122654506,0.0,13.818374168491298,12.415791647140184,13.469266879904003,12.43435535895448,12.810061438928765,13.182898819287978,12.670963830201517,11.83852639837058
2-Tridecanol,745,Fair,38.2527,1,11.156856547898252,10.594195719970068,11.859210159668317,11.288356030882545,13.83770411594964,13.507623774244475,13.262202268083858,12.846547175574983,0.0,13.922316716576445,12.60358953679842,13.632702341825505,12.684199693844953,13.12245707495889,13.436752455708117,13.018482411164596,12.237488186205448
"1-Isopropyl-4,7-dimethyl-1,2,3,5,6,8a-hexahydronaphthalene",849,Good,38.310116666666666,1,11.389522572465363,10.465464117325942,12.280744428356186,12.530906901763554,13.931185312389736,13.47014921839379,13.492298639661833,13.084916035181813,0.0,15.513146000408389,12.336122277486314,15.385302300179378,13.349970275270604,14.389150488571596,14.843115347730206,13.418401197143108,12.910435342297047
"1-Isopropyl-4,7-dimethyl-1,2,3,5,6,8a-hexahydronaphthalene",893,Good,38.3173,1,11.822841443927196,11.237434852848484,12.619760528039397,12.768089061050995,14.07052931413427,13.710596556444472,13.69230749549532,13.46624821918086,0.0,15.637996334255831,12.739871526460751,15.463776098484567,13.614333714480594,14.510244162638385,14.97383497129136,13.615052348835338,13.175567561620028
cis-Calamenene,813,Good,38.4716,1,10.312154574439084,10.26392923805478,11.848161455693424,11.921488022411769,13.322237381052402,12.733664520409556,12.990849683884116,12.518556591941094,0.0,14.938789401850494,10.768850260408575,14.854593779474063,12.677600054939903,13.969669800677686,14.473964103575396,13.10216925390739,12.768051953200564
cis-Calamenene,742,Fair,38.4716,1,9.924689219776358,9.936805289954853,11.727381634083727,11.766731296060907,13.384861625592604,12.668707136331331,12.725706116074438,12.419386182759355,0.0,14.860459847944778,10.832482885937289,14.826830308777875,12.589959018075191,13.94078408007666,14.429862467460966,13.007389158588506,12.61518990344138
(Z)-1-Methyl-4-(6-methylhept-5-en-2-ylidene)cyclohex-1-ene,794,Fair,38.62591666666666,1,11.845290400162892,11.133565241990604,12.402918524296084,11.656564063006526,13.605953828266898,13.572331031358368,12.73449905375892,13.097195800392596,0.0,14.107380282719776,12.997688479624609,13.641669961680392,13.103066594882838,13.5564250859627,13.669974988471855,13.27331828834157,12.470536885466013
2-Tetradecanone,746,Fair,40.07573333333333,1,11.03248140057483,10.468128714936856,11.602112665292411,10.971022404423188,13.792281471307549,13.494749468095875,13.308209545221576,12.905107512424586,0.0,13.719008241589826,12.597509539362912,13.564803090428532,12.881992850803815,12.805525662733633,13.318807639791428,12.962397177926285,12.475385722670516
2-Tetradecanone,727,Fair,40.07573333333333,1,11.010696013269522,10.482750161336083,11.570967875759283,10.943488215310738,13.754360223920967,13.455350027067858,13.25466987248817,12.863841826823032,0.0,13.696177835189667,12.52753436774465,13.531797787281445,12.826206495127876,12.768129769006713,13.282886308431484,12.899027099271628,12.408292857174176
Dodecanoic acid,837,Good,40.1798,1,7.878390665268522,8.274201085860177,8.41128468107397,8.554707907756068,11.624744059732334,11.146279117982624,8.584659557023807,12.849086610227255,0.0,15.063021776516742,8.887147179161184,12.104941264656023,9.418795045267988,11.327682160886598,8.599529210465025,8.548703095848039,8.107601670745767
Caryophyllene oxide,907,Excellent,40.88316666666666,1,13.027403209871734,12.026599534259187,13.728103671739598,12.9768730829552,15.170255227480617,14.91815872916222,14.584558521532673,15.14824977478796,0.0,16.082305898747496,14.54689453915735,15.865471653194527,14.823704771814665,15.138105678943427,15.52277173471804,14.441793891194925,14.309623411221551
2-Tetradecanone,808,Good,41.550650000000005,1,11.474160595093418,10.918119605864156,11.633893895595472,11.13672967853532,13.961499701365522,13.478607611774382,13.80219731107425,13.149704429923167,0.0,14.303889921317456,12.664482616301292,13.762348030325118,13.097271942908352,13.109218419153612,13.480827304706544,13.104927775205704,12.536337889513629
2-Tetradecanone,738,Fair,41.550650000000005,1,11.30344605096269,10.762076287323133,11.461939510932387,10.927700979748511,13.80101927639316,13.312752235533932,13.6418150089516,12.984871855154145,0.7844358766036994,14.14953890966446,12.498202617824424,13.593223208468956,12.925270530391543,12.941918149266977,13.310092132970636,12.939695570907018,12.364502889774643
