compound_name,hit_match_factor,match_quality,retention_time,Exp_1.CDF,Exp_2.CDF,Exp_3.CDF,Exp_4.CDF,Exp_5.CDF,Exp_6.CDF,Exp_7.CDF,Exp_8.CDF,Exp_9.CDF,Exp_10.CDF,Exp_11.CDF,Exp_12.CDF,Exp_13.CDF,Exp_14.CDF,Exp_15.CDF,Exp_16.CDF,Exp_17.CDF
Dimethyl sulfone,747,Fair,11.42045,2.3270868021589304,-1.5647231338582102,-0.04148710631330296,-0.3274245286973695,0.0,-5.500360999917129,0.5038640911213322,5.466210412771289,-5.500360999917129,-0.06934133435681922,-0.219922944556,1.8919287009639125,0.3365739527569792,0.5691717888449912,1.6638867830962214,-0.37482203612444587,0.6725754713026305
"Bicyclo[3.1.0]hex-2-ene, 4-methyl-1-(1-methylethyl)-",867,Good,11.441983333333331,5.168605218509949,0.01736145512748189,-0.2515656918703191,0.946679952300542,-0.47091961061789467,-0.7727715339478715,0.5777868249562843,-0.31196266652024374,-0.6876076958443605,-1.051950655615255,-1.456934970642393,0.0016672324311625309,0.5290803893821053,0.23517929938259655,0.785949159327925,-0.3031021525299087,0.0
Benzaldehyde,962,Excellent,12.834366666666666,-3.9498605003738962,-1.1461202790294742,-5.396889142002776,-0.7609656747211511,0.6036746991457094,0.4130973343731275,0.0,0.23903432527884896,-8.119573893272912,-0.3761608367469636,0.2353956985792282,0.34346153048687517,-0.017759150011327038,0.10232494704845715,0.19067844650680751,0.2598924940912964,-0.03419259397837996
Benzaldehyde,912,Excellent,12.9205,-0.06616614993175002,-1.166734128685133,-0.09886124965507576,-0.8180089825647958,0.5578258674776688,0.4725709710583909,-0.15728797760603122,0.24701891259082448,-10.208000827484305,-0.9201198050726672,-0.933332536393412,0.2074115535433616,0.1224271169911448,0.16653411935831255,0.0,0.18199101743520418,0.12335663728067155
Dimethyl trisulfide,909,Excellent,13.024566666666669,-0.8329876299062798,-0.561909830491112,-0.6839983296470056,-0.02752127379366099,0.0,0.15979173100831146,-0.49758173938666483,-0.4380350874964069,-9.493523675354854,-1.0181752055433475,0.438090169508888,1.1127440419249215,1.2509675867127945,0.933054583433282,0.4332120358397292,0.30549859298631055,1.0947427176657498
Dimethyl trisulfide,924,Excellent,13.024566666666669,-0.8324398537096541,-0.5615416954787789,-0.683974408775798,-0.027339003135721456,0.0,0.159307810244795,-0.498147509801927,-0.439608968091274,-14.272285212238309,-1.0194071142889076,0.4384583045212212,1.113736154290869,1.252021640495298,0.9342659071836609,0.43315698691336174,0.3058392903911128,1.0960514627198399
Dimethyl trisulfide,921,Excellent,13.024566666666669,-13.218645787981693,-0.5779445425477188,-13.218645787981693,-0.02127695452713513,0.0,0.15199578813767387,-0.4548523219302031,-0.5193501649815289,-11.436732484556112,-0.9725817982406815,0.42205545745228124,1.0520147577949945,1.1692683577612542,0.8755387287595464,0.40655528557098736,0.28521604553049357,1.01840390154224
Dimethyl trisulfide,865,Good,13.085583333333334,0.5801199736736699,0.16897508155333438,0.6691753631363531,0.04127801532514455,-0.323997459373791,-0.22974524217484235,-0.709036505144251,-0.5834739975691787,-6.231671263002856,-1.042715871855646,-0.5935311597646823,0.1427282833045421,0.6610053151438594,0.41652600243082133,0.0,-0.11058075475769721,0.6765874182639169
1-Heptanol,727,Fair,13.239883333333331,-1.7432926082325755,-0.796265323695106,-1.1821006575496047,0.8248351058476172,0.5124181820398638,0.0,0.07086585203464406,0.7578503378686879,-5.9182373306369875,-0.09176992800374184,-0.0906020539665118,0.3392366344348091,-0.1891166879274969,2.5268229898377617,0.8305527169748332,0.830934132393048,-0.24214966213131203
1-Heptanol,755,Fair,13.239883333333331,-1.3813166064586255,-0.9976098917373739,-0.9195611304209058,0.777939489642598,0.34625171053748044,-0.09879816867159993,0.0,0.7249647052282046,-11.463903443210711,0.03893305384251731,-0.16620292395270872,0.2851102477761557,-0.293567897651452,2.5616601055185444,0.828662372599048,0.7064321023485479,-0.2895677748242239
1-Heptanol,861,Good,13.239883333333331,-8.520123327382027,-1.1202439000636562,-1.4569927890858088,0.6698284636346071,0.31410036924162366,-0.1359247567088752,0.0,0.6834013320872376,-8.520123327382027,0.007952524765904249,-0.17433198488743268,0.2605884244527343,-0.34871528285840486,2.118229107075322,0.7320560222307997,0.6395889542654098,-0.36041104573459015
1-Heptanol,853,Good,13.243483333333334,-1.1131154897048812,-0.7929572901936842,-0.8885474913900138,0.8031585363196607,0.23330590953481448,-0.4364338798185961,0.03285913901414924,0.5635661201814038,-5.9851614801016515,0.0,-0.13625192753566925,0.24733998469756693,-0.25004619288210267,1.933713697680926,0.7818474103835384,0.6742987259191267,-0.11526647631564295
